DateTimeS,r_timestamp,transect,dist_from_prev_m,dist_cum_m,lat,lon,elev,Date,Time,temp_c,do_per,do_mgl,spc_uscm,tds_mgl,ph,chla_ugl,fdom_qsu,scan_NO3_mgNL,scan_DOC_mgCL,NO3_UM,NH4_UM,PO4_UM,NO3_mgNL,NH4_mgNL,PO4_mgPL,TDN_UM,TDN_mgNL,TDP_UM,TDP_mgPL,TN_UM,TN_mgNL,TP_UM,TP_mgPL,tss_mgL,NPOC_mgCL,Al_ppb_0.45,Si_ppb_0.45,P_ppb_0.45,Mn_ppb_0.45,Fe_ppb_0.45
2019-10-21T14:23:00Z,2019-10-21 10:23:00,Dead Creek,74.87962379758734,1141.326494165224,44.954294276,-73.142190862,1.5243,10/21/19,10:23:02,8.106,97.3,11.49,85.3,55,7.34,-3.14,72.24,0.199523723977569,4.97292332171263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:24:00Z,2019-10-21 10:24:00,Dead Creek,71.13163942707538,1212.4581335922994,44.954925109,-73.14234346,1.5905,10/21/19,10:24:02,8.107,97.3,11.49,85.3,55,7.35,-3.09,72.23,0.199777203763714,4.98986145828663,14.215,1.732,0.319,0.199,0.024,0.01,33.382,0.467601703,0.442,0.01367548,34.85,0.48816486,0.951,0.02942394,3.02,4.865,36.53599131,2521.134131,8.584555077,23.63244214,164.0563344
2019-10-21T14:25:00Z,2019-10-21 10:25:00,Dead Creek,70.6747228630393,1283.1328564553387,44.955552477,-73.142490183,1.9116,10/21/19,10:25:02,8.103,97.3,11.49,85.3,55,7.35,-3.1,72.26,0.199089875822812,5.02724733083077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:26:00Z,2019-10-21 10:26:00,Dead Creek,74.85779303062955,1357.9906494859683,44.95622579,-73.142517877,2.0224,10/21/19,10:26:02,8.105,97.3,11.49,85.2,55,7.35,-3.11,72.27,0.197107795656804,5.03535949302672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:27:00Z,2019-10-21 10:27:00,Dead Creek,71.48244365541132,1429.4730931413796,44.956856359,-73.142339039,2.5391,10/21/19,10:27:02,8.102,97.3,11.49,85.2,55,7.35,-3.05,72.27,0.19669199473627,4.98756486106038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:28:00Z,2019-10-21 10:28:00,Dead Creek,68.40644988436543,1497.879543025745,44.957407012,-73.141951585,1.0901,10/21/19,10:28:02,8.102,97.2,11.49,85.2,55,7.35,-3.16,72.27,0.199906404947164,5.01030432491639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:29:00Z,2019-10-21 10:29:00,Dead Creek,72.4134263045448,1570.29296933029,44.957582018,-73.141067576,0.8237,10/21/19,10:29:02,8.11,97.2,11.48,85.2,55,7.35,-3.11,72.28,0.197659249444781,5.01421552879342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:30:00Z,2019-10-21 10:30:00,Dead Creek,71.74686851794446,1642.0398378482344,44.957696491,-73.140172701,0.687,10/21/19,10:30:01,8.107,97.1,11.47,85.1,55,7.35,-3.09,72.26,0.198670958442209,4.98284202171989,13.803,1.892,0.298,0.193,0.027,0.009,32.444,0.454462574,0.413,0.01277822,34.282,0.480208543,0.94,0.0290836,1.99,5.062,37.46961013,2569.379302,12.09964082,24.28807232,172.7066941
2019-10-21T14:31:00Z,2019-10-21 10:31:00,Dead Creek,66.52564173560472,1708.565479583839,44.958202102,-73.139721328,1.2444,10/21/19,10:31:01,8.109,97.1,11.47,85.1,55,7.35,-3.09,72.26,0.19853702902912,4.97359969269679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:32:00Z,2019-10-21 10:32:00,Dead Creek,69.51627150927963,1778.0817510931186,44.958743385,-73.139279729,3.4797,10/21/19,10:32:01,8.104,97.1,11.47,85.1,55,7.34,-3.05,72.33,0.199224860126867,5.00281694827815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:33:00Z,2019-10-21 10:33:00,Dead Creek,70.877619459213,1848.9593705523316,44.959197577,-73.138649098,2.6487,10/21/19,10:33:01,8.105,97.1,11.47,85.1,55,7.34,-3.07,72.3,0.197844099534566,5.03185326364351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:34:00Z,2019-10-21 10:34:00,Dead Creek,71.70437337190579,1920.6637439242375,44.959431663,-73.137802244,0.7487,10/21/19,10:34:01,8.108,97.1,11.47,85.1,55,7.34,-3.03,72.29,0.200101448391219,5.01307000695084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:35:00Z,2019-10-21 10:35:00,Dead Creek,66.19686340539828,1986.8606073296357,44.959232809,-73.137011405,4.4977,10/21/19,10:35:01,8.109,97.1,11.47,85,55,7.34,-3.12,72.25,0.198780217184776,5.02168678787115,14.062,2.094,0.283,0.197,0.029,0.009,35.263,0.493949999,0.51,0.0157794,38.656,0.541477786,1.072,0.03316768,2.98,5.005,81.98790248,2600.012346,14.531857370000001,29.66659391,267.5076958
2019-10-21T14:36:00Z,2019-10-21 10:36:00,Dead Creek,70.49616711310293,2057.3567744427387,44.958880980000004,-73.136267963,1.7972,10/21/19,10:36:01,8.108,97.1,11.47,85,55,7.34,-3.08,72.25,0.198643865106231,4.98284547080783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:37:00Z,2019-10-21 10:37:00,Dead Creek,66.24567240918708,2123.602446851926,44.958826374,-73.135431912,1.9367,10/21/19,10:37:01,8.113,97.1,11.47,85,55,7.34,-3.04,72.28,0.198798314980966,4.99707444108827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:38:00Z,2019-10-21 10:38:00,Dead Creek,69.09058798007636,2192.693034832002,44.959257397,-73.134800877,0.9617,10/21/19,10:38:01,8.11,97.1,11.46,85,55,7.34,-3.05,72.25,0.19839630964333901,5.00354921873647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:39:00Z,2019-10-21 10:39:00,Dead Creek,71.69455503027314,2264.387589862275,44.959869901,-73.13451555,0.4785,10/21/19,10:39:01,8.115,97.1,11.46,85,55,7.34,-3.09,72.22,0.199609089172294,5.02164074841829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:40:00Z,2019-10-21 10:40:00,Dead Creek,72.10294582142912,2336.4905356837044,44.960498948,-73.134291718,0.4764,10/21/19,10:40:01,8.114,97.1,11.46,84.9,55,7.34,-3.07,72.26,0.196310265204767,5.00066881147772,13.668,1.722,0.225,0.191,0.024,0.007,33.058,0.463063241,0.43,0.0133042,35.121,0.49196092,0.895,0.0276913,2.83,4.998,34.57065754,2452.286473,8.782005096,23.3114937,164.1066433
2019-10-21T14:41:00Z,2019-10-21 10:41:00,Dead Creek,70.35836750162129,2406.8489031853255,44.96102133,-73.133787903,0.5329,10/21/19,10:41:01,8.116,97,11.46,84.9,55,7.34,-3.09,72.23,0.199999981154615,4.99042030964528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:42:00Z,2019-10-21 10:42:00,Dead Creek,65.92743426004935,2472.776337445375,44.961393324,-73.133137005,0.8777,10/21/19,10:42:01,8.124,97,11.46,84.8,55,7.34,-3.1,72.18,0.198297179126867,4.96624888122201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:43:00Z,2019-10-21 10:43:00,Dead Creek,66.03332090333895,2538.809658348714,44.961744626,-73.132462016,0.7736,10/21/19,10:43:01,8.119,97,11.46,84.9,55,7.34,-3.09,72.25,0.198716824052924,5.01727715272574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:44:00Z,2019-10-21 10:44:00,Dead Creek,69.07102723417256,2607.8806855828866,44.962174484,-73.131829718,0.7446,10/21/19,10:44:01,8.128,97.1,11.46,84.9,55,7.34,-3.11,72.19,0.198153458718355,4.98216702831927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:45:00Z,2019-10-21 10:45:00,Dead Creek,68.97226922621446,2676.852954809101,44.962701364,-73.131367705,0.5469,10/21/19,10:45:01,8.12,97,11.45,84.8,55,7.34,-3.14,72.25,0.198128954664164,5.03312159836332,14.233,1.533,0.205,0.199,0.021,0.006,34.046,0.47690275,0.471,0.01457274,35.881,0.502606696,0.899,0.02781506,4.12,5.088,36.60805603,2539.057226,9.475391659,23.91490761,169.5414757
2019-10-21T14:46:00Z,2019-10-21 10:46:00,Dead Creek,69.42580650403387,2746.278761313135,44.963325209,-73.131414265,0.5888,10/21/19,10:46:01,8.123,97,11.45,84.8,55,7.34,-3.14,72.26,0.196137006775316,4.99992890894125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:47:00Z,2019-10-21 10:47:00,Dead Creek,68.71154009523656,2814.9903014083716,44.963867399,-73.131832862,0.568,10/21/19,10:47:01,8.12,97,11.45,84.8,55,7.34,-3.16,72.26,0.200908137441779,5.03644681338836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:48:00Z,2019-10-21 10:48:00,Dead Creek,69.3454729381165,2884.335774346488,44.964429652,-73.132214074,0.4862,10/21/19,10:48:01,8.124,97,11.45,84.7,55,7.34,-3.03,72.27,0.201482743841113,4.97444173829724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:49:00Z,2019-10-21 10:49:00,Dead Creek,71.55415820761657,2955.8899325541042,44.965072759,-73.132169886,0.4468,10/21/19,10:49:01,8.141,97,11.44,84.7,55,7.34,-3.09,71.94,0.196758558604557,4.98726823702192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:50:00Z,2019-10-21 10:50:00,Dead Creek,61.48128039268885,3017.371212946793,44.965510851,-73.131693992,0.4635,10/21/19,10:50:01,8.141,96.9,11.44,84.6,55,7.35,-3.08,72.09,0.200962655538618,5.00544513642435,13.923,1.719,0.227,0.195,0.024,0.007,32.247,0.451703077,0.434,0.01342796,35.32,0.494748432,0.95,0.029393,3.95,4.981,36.54349919,2501.192253,10.4120011,24.88264803,179.6503397
2019-10-21T14:51:00Z,2019-10-21 10:51:00,Dead Creek,59.8444080680782,3077.2156210148714,44.965957372,-73.131269991,0.4521,10/21/19,10:51:01,8.123,97,11.45,84.6,55,7.35,-3.11,72.23,0.20042303574722,5.00703570031253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:52:00Z,2019-10-21 10:52:00,Dead Creek,69.98503783204114,3147.2006588469126,44.966470816,-73.130756348,0.43120000000000003,10/21/19,10:52:01,8.127,96.9,11.44,84.6,55,7.35,-3.15,72.26,0.197794331891626,5.02464714190105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:53:00Z,2019-10-21 10:53:00,Dead Creek,68.11772077761918,3215.3183796245316,44.966939729,-73.130200288,0.4173,10/21/19,10:53:01,8.128,97,11.45,84.6,55,7.35,-3.1,72.22,0.198922194566334,5.0039312045665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:54:00Z,2019-10-21 10:54:00,Dead Creek,68.0461596714311,3283.364539295963,44.967494313,-73.129834705,0.4366,10/21/19,10:54:01,8.14,97,11.45,84.6,55,7.35,-3.07,72.19,0.196133488744142,5.02145375757152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:55:00Z,2019-10-21 10:55:00,Dead Creek,72.47974274417358,3355.8442820401365,44.968105911,-73.129515609,0.4665,10/21/19,10:55:01,8.145,97,11.45,84.6,55,7.35,-3.1,72.19,0.196873810876721,4.99403369301146,13.73,1.552,0.221,0.192,0.022,0.007,33.562,0.470123071,0.455,0.0140777,36.206,0.507159166,1.05,0.032487,3.8,5.012,36.80190587,2577.457858,9.420093278,24.13200804,172.8140092
2019-10-21T14:56:00Z,2019-10-21 10:56:00,Dead Creek,69.0262786186251,3424.8705606587614,44.96870607,-73.129290199,0.495,10/21/19,10:56:01,8.144,97,11.44,84.6,55,7.36,-3.05,72.11,0.19818115750616,5.00707711626293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:57:00Z,2019-10-21 10:57:00,Dead Creek,69.28877810969294,3494.1593387684547,44.96932579,-73.129193804,0.4807,10/21/19,10:57:01,8.155,96.8,11.42,84.7,55,7.35,-3.1,71.97,0.198598367438404,5.02557900788821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:58:00Z,2019-10-21 10:58:00,Dead Creek,72.16791069326882,3566.3272494617236,44.969975145,-73.129183794,0.5066,10/21/19,10:58:01,8.158,96.9,11.43,84.6,55,7.35,-3.1,71.98,0.19939008063533,4.98102157961584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T14:59:00Z,2019-10-21 10:59:00,Dead Creek,66.88591750837344,3633.2131669700966,44.970563215,-73.129364279,0.5082,10/21/19,10:59:01,8.156,96.9,11.43,84.8,55,7.35,-3.17,72.18,0.198258153840572,4.98343162512436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:00:00Z,2019-10-21 11:00:00,Dead Creek,65.51074653785864,3698.7239135079553,44.971059564,-73.129812286,0.5296,10/21/19,11:00:01,8.153,96.9,11.43,84.6,55,7.35,-3.07,72.12,0.199146147682475,5.02633771913809,14.393,1.62,0.21,0.202,0.023,0.006,32.857,0.460247713,0.443,0.01370642,36.015,0.504483714,0.971,0.03004274,3.83,5.072,36.88201657,2598.776768,11.27868451,24.93507923,179.1906316
2019-10-21T15:01:00Z,2019-10-21 11:01:00,Dead Creek,63.12643894029012,3761.8503524482458,44.97151235,-73.130295488,0.52,10/21/19,11:01:01,8.161,96.9,11.42,85.1,55,7.35,-3.1,72.48,0.19972955692227,5.00506959354904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:02:00Z,2019-10-21 11:02:00,Dead Creek,69.59983634145217,3831.4501887896977,44.971993965,-73.130859487,0.5229,10/21/19,11:02:01,8.177,96.9,11.42,84.6,55,7.35,-3.14,72.1,0.196656722588508,5.02848388090894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:03:00Z,2019-10-21 11:03:00,Dead Creek,71.52839309363414,3902.978581883332,44.97256321,-73.131282663,0.4849,10/21/19,11:03:01,8.163,96.7,11.4,85.9,56,7.34,-3.04,72.98,0.197339678782887,5.02745732799042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:04:00Z,2019-10-21 11:04:00,Dead Creek,69.32593057068077,3972.3045124540126,44.97318679,-73.131307055,0.5171,10/21/19,11:04:01,8.164,96.6,11.39,85.9,56,7.34,-3.13,72.88,0.197916181497264,5.03779136897672,14.215,1.668,0.245,0.199,0.023,0.008,35.806,0.501556126,0.446,0.01379924,37.498,0.525256985,0.982,0.03038308,2.87,5.062,36.34272101,2583.260436,9.155292167,25.05899794,181.4778112
2019-10-21T15:05:00Z,2019-10-21 11:05:00,Dead Creek,58.83993864125861,4031.144451095271,44.973668042,-73.130996069,0.5514,10/21/19,11:05:01,8.17,96.6,11.39,85.7,56,7.34,-3.1,72.76,0.195170417995785,5.06590910547746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:06:00Z,2019-10-21 11:06:00,Dead Creek,57.20748603700811,4088.351937132279,44.973945347,-73.130385068,0.5964,10/21/19,11:06:01,8.177,96.6,11.39,85.8,56,7.34,-3.15,72.87,0.195072835256788,5.04001040074006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:07:00Z,2019-10-21 11:07:00,Dead Creek,59.97423400044803,4148.326171132728,44.973920836,-73.129625555,0.577,10/21/19,11:07:01,8.184,96.6,11.39,85.7,56,7.34,-3.16,72.8,0.197526323703006,5.04549653023315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:08:00Z,2019-10-21 11:08:00,Dead Creek,59.86034413007299,4208.186515262801,44.97388446,-73.128868434,0.5724,10/21/19,11:08:01,8.184,96.7,11.39,85.4,56,7.35,-3.07,72.6,0.197674533823317,5.04546590372426,14.597,1.13,0.216,0.204,0.016,0.007,32.123,0.449966135,0.447,0.01383018,33.681,0.471789976,0.906,0.02803164,2.86,5.11,37.44882392,2587.694636,9.44645455,25.03019135,182.4577418
2019-10-21T15:09:00Z,2019-10-21 11:09:00,Dead Creek,62.78702218846644,4270.973537451267,44.974000515,-73.128089452,0.5752,10/21/19,11:09:01,8.183,96.7,11.4,85.3,55,7.35,-3.11,72.56,0.194244839193605,5.03904117490334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:10:00Z,2019-10-21 11:10:00,Dead Creek,66.12962396798864,4337.103161419255,44.974222758,-73.127311783,0.5707,10/21/19,11:10:01,8.185,96.7,11.4,85.2,55,7.35,-3.13,72.53,0.196974189240541,5.05621572544344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:11:00Z,2019-10-21 11:11:00,Dead Creek,63.92386221919633,4401.027023638452,44.974546421,-73.126641871,0.5969,10/21/19,11:11:01,8.195,96.7,11.4,85.3,55,7.35,-3.17,72.48,0.194704917323316,5.04111455288422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21T15:12:00Z,2019-10-21 11:12:00,Dead Creek,59.80664483931865,4460.8336684777705,44.97489705,-73.126066696,0.5998,10/21/19,11:12:01,8.194,96.7,11.39,85.3,55,7.35,-3.09,72.64,0.197193370551638,5.05121446588113,13.792,1.584,0.255,0.193,0.022,0.008,33.076,0.463315378,0.454,0.01404676,35.143,0.492269087,0.936,0.02895984,2.96,5.059,36.2979603,2563.832337,9.188895927,24.81812178,181.8845777
