DateTimeS,r_timestamp,transect,dist_from_prev_m,dist_cum_m,lat,lon,elev,Date,Time,temp_c,do_per,do_mgl,spc_uscm,tds_mgl,ph,chla_ugl,fdom_qsu,scan_NO3_mgNL,scan_DOC_mgCL,NO3_UM,NH4_UM,PO4_UM,NO3_mgNL,NH4_mgNL,PO4_mgPL,TDN_UM,TDN_mgNL,TDP_UM,TDP_mgPL,TN_UM,TN_mgNL,TP_UM,TP_mgPL,tss_mgL,NPOC_mgCL,Al_ppb_0.45,Si_ppb_0.45,P_ppb_0.45,Mn_ppb_0.45,Fe_ppb_0.45
2019-07-03T14:21:00Z,2019-07-03 10:21:00,Main,67.00461881,545.1878163,272196.7802,448400.7371,0.4003,7/3/19,10:20:38,25.778,96.9,7.89,130.1,85,7.51,-2.05,27.74,0.340505030702748,3.14440826389377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:22:00Z,2019-07-03 10:22:00,Main,45.9071487,591.094965,272224.018,448363.7835,0.3937,7/3/19,10:21:38,25.868,97,7.89,130.1,85,7.54,-2.04,27.84,0.338839493732776,3.1377982459962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:23:00Z,2019-07-03 10:23:00,Main,55.94060416,647.0355691,272258.0882,448319.4149,0.3967,7/3/19,10:22:38,26.022,97,7.86,130,85,7.53,-2.12,27.43,0.340863086678564,3.13424274698796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:24:00Z,2019-07-03 10:24:00,Main,59.53891588,706.574485,272291.1324,448269.8875,0.3807,7/3/19,10:23:38,26.078,96.5,7.81,130,84,7.49,-2.19,27.41,0.340847836076236,3.12759621744037,24.442,2.869,0.06,0.342351761,0.040185222,0.0018564,40.29,0.564366204,0.223,0.00689962,43.167,0.604666069,0.434,0.01342796,1.88,3.027,39.4081319,1747.859194,12.69297743,35.30369216,169.2465168
2019-07-03T14:25:00Z,2019-07-03 10:25:00,Main,72.56259404,779.137079,272327.7722,448207.2548,0.3923,7/3/19,10:24:38,26.074,96.5,7.82,129.9,84,7.48,-2.24,27.55,0.337686317069217,3.12903135253797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:26:00Z,2019-07-03 10:26:00,Main,73.61281143,852.7498905,272367.7215,448145.4252,0.3578,7/3/19,10:25:38,25.93,95.7,7.77,129.6,84,7.47,-2.13,27.72,0.338502299394897,3.14011433878745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:27:00Z,2019-07-03 10:27:00,Main,68.47670723,921.2265977,272404.2928,448087.5322,0.3629,7/3/19,10:26:38,26.248,96.4,7.78,129.7,84,7.47,-2.11,27.33,0.337489109781444,3.14230455618241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:28:00Z,2019-07-03 10:28:00,Main,68.33512162,989.5617193,272442.7526,448031.0474,0.3606,7/3/19,10:27:38,26.071,94.3,7.64,129.1,84,7.43,-1.97,27.97,0.331818863048264,3.1546846684066,23.939,2.638,0.171,0.335306391,0.036949675,0.00529074,41.066,0.575236102,0.275,0.0085085,42.571,0.59631754,0.474,0.01466556,1.86,3.062,10.73807397,1658.433067,3.582207351,5.742541588,68.62972953
2019-07-03T14:29:00Z,2019-07-03 10:29:00,Main,67.08707965,1056.648799,272481.1316,447976.0226,0.3458,7/3/19,10:28:38,26.211,93.8,7.58,129,84,7.41,-2,27.89,0.330657022199119,3.17252416253563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:30:00Z,2019-07-03 10:30:00,Main,69.99500643,1126.643805,272523.2709,447920.1336,0.3286,7/3/19,10:29:38,26.142,94.2,7.62,129.3,84,7.41,-2.06,27.57,0.33059358005175,3.14927830952769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:31:00Z,2019-07-03 10:31:00,Main,61.50285624,1188.146662,272560.7556,447871.374,0.3621,7/3/19,10:30:38,26.192,93.8,7.58,128.9,84,7.43,-2.08,27.77,0.332696216353053,3.15619784965073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:32:00Z,2019-07-03 10:32:00,Main,79.86744845,1268.01411,272612.7866,447810.7804,0.3287,7/3/19,10:31:38,25.778,93,7.57,128.9,84,7.39,-1.97,28.37,0.335403882673166,3.13757015595391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:33:00Z,2019-07-03 10:33:00,Main,75.52727248,1343.541383,272666.2629,447757.4451,0.2891,7/3/19,10:32:38,25.748,93.1,7.59,128.9,84,7.4,-2.11,28.39,0.332587506944184,3.13144720164494,23.847,2.436,0.055,0.334017775,0.034120321,0.0017017,39.182,0.548845783,0.228,0.00705432,42.177,0.590798545,0.437,0.01352078,1.91,3.174,10.21982065,1736.09747,3.946626582,4.374880671,69.14814056
2019-07-03T14:34:00Z,2019-07-03 10:34:00,Main,77.00768354,1420.549066,272727.6445,447710.9426,0.3295,7/3/19,10:33:38,25.902,93.3,7.58,128.8,84,7.39,-2.19,28.13,0.330353820027021,3.14254497129546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:35:00Z,2019-07-03 10:35:00,Main,72.68653014,1493.235596,272791.9827,447677.1206,0.3224,7/3/19,10:34:38,25.9,93.3,7.59,128.6,84,7.39,-2.04,28.09,0.330515642335893,3.13955717274216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:36:00Z,2019-07-03 10:36:00,Main,73.20329947,1566.4388960000001,272857.6248,447644.7194,0.3357,7/3/19,10:35:38,25.878,93.5,7.6,128.6,84,7.4,-2.18,28.09,0.331938358353071,3.14225219796242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:37:00Z,2019-07-03 10:37:00,Main,71.09713238,1637.536028,272920.619,447611.7568,0.2989,7/3/19,10:36:38,25.928,93.6,7.6,128.4,83,7.39,-2.07,28.14,0.327749329014406,3.16149803047484,23.025,2.625,0.056,0.322504268,0.036767588,0.00173264,39.104,0.54775319,0.224,0.00693056,42.304,0.59257751,0.465,0.0143871,0.93,3.121,9.731121469,1628.374985,3.162243708,8.592027618,72.18211629
2019-07-03T14:38:00Z,2019-07-03 10:38:00,Main,71.00249316,1708.538521,272984.3466,447580.4495,0.3287,7/3/19,10:37:38,26.087,94,7.62,127.8,83,7.36,-2.07,28.63,0.316584935990789,3.2135861689443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:39:00Z,2019-07-03 10:39:00,Main,72.30992808,1780.848449,273051.6008,447553.8864,0.3314,7/3/19,10:38:38,26.12,92.9,7.52,127.9,83,7.33,-2.08,28.61,0.316444361288078,3.2129716582881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:40:00Z,2019-07-03 10:40:00,Main,70.11138962,1850.959839,273117.2245,447529.2057,0.3503,7/3/19,10:39:38,26.21,92.9,7.5,128.1,83,7.32,-2.01,28.64,0.315548856459669,3.2327797024789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:41:00Z,2019-07-03 10:41:00,Main,63.55162194,1914.511461,273178.5538,447512.5466,0.3654,7/3/19,10:40:38,26.09,93.3,7.56,127.9,83,7.33,-1.95,28.69,0.31367077142953,3.22193602414367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:42:00Z,2019-07-03 10:42:00,Main,63.4257721,1977.937233,273239.8697,447496.3235,0.3554,7/3/19,10:41:38,26.088,93.3,7.55,127.9,83,7.33,-1.9,28.67,0.318601877680788,3.21868840527783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:43:00Z,2019-07-03 10:43:00,Main,74.53618292,2052.473416,273312.1328,447478.0564,0.3468,7/3/19,10:42:38,26.109,93.2,7.54,128,83,7.32,-2.04,28.48,0.321327249659016,3.19312131434243,22.652,2.261,0.059,0.317279768,0.031669149,0.00182546,37.885,0.530677926,0.238,0.00736372,41.834,0.585993938,0.537,0.01661478,3.82,3.142,10.70314936,1688.411939,3.811856263,9.489085636,92.26661314
2019-07-03T14:44:00Z,2019-07-03 10:44:00,Main,69.24915059,2121.722567,273379.8658,447463.6451,0.3386,7/3/19,10:43:38,26.068,93.3,7.56,127.9,83,7.35,-2.1,28.37,0.32558235703775,3.16828024167866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:45:00Z,2019-07-03 10:45:00,Main,63.93438319,2185.65695,273442.6663,447451.6575,0.3287,7/3/19,10:44:38,26.081,93.7,7.59,127.8,83,7.36,-2.14,28.65,0.324937667565038,3.17795641417615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:46:00Z,2019-07-03 10:46:00,Main,65.11173734,2250.7686869999998,273507.4905,447445.5451,0.3149,7/3/19,10:45:38,26.109,94.1,7.62,127.7,83,7.36,-2.09,28.68,0.323003214979058,3.16754979851441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:47:00Z,2019-07-03 10:47:00,Main,62.92870181,2313.697389,273570.4192,447445.5602,0.3224,7/3/19,10:46:38,26.019,95.3,7.73,127.3,83,7.38,-2.05,28.77,0.322871094285028,3.16989955142881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:48:00Z,2019-07-03 10:48:00,Main,69.59748457,2383.294873,273639.8782,447449.9485,0.34,7/3/19,10:47:38,26.135,95.5,7.73,127.4,83,7.37,-2.11,28.45,0.319424667441642,3.15582043906554,22.974,2.036,0.052,0.321789926,0.028517641,0.00160888,37.814,0.529683386,0.213,0.00659022,40.802,0.571538095,0.473,0.01463462,2.88,3.012,10.05199163,1677.537514,3.132680051,4.25398473,69.27056881
2019-07-03T14:49:00Z,2019-07-03 10:49:00,Main,71.48894392,2454.783817,273711.3173,447452.6176,0.3115,7/3/19,10:48:38,26.311,95.5,7.7,127.5,83,7.37,-2.11,28.43,0.321560740867338,3.17008067522642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:50:00Z,2019-07-03 10:50:00,Main,71.48444448,2526.268262,273782.2678,447461.3384,0.3249,7/3/19,10:49:38,26.332,96.6,7.79,127.3,83,7.38,-2.06,28.29,0.321988222948022,3.16348745128786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:51:00Z,2019-07-03 10:51:00,Main,70.27340326,2596.541665,273852.2646,447467.5673,0.3055,7/3/19,10:50:38,26.5,98.2,7.89,127.1,83,7.4,-2,28.14,0.318534617245901,3.17725373503738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:52:00Z,2019-07-03 10:52:00,Main,66.8763928,2663.418058,273918.4473,447477.1747,0.3289,7/3/19,10:51:38,26.505,98.8,7.94,127,83,7.4,-2.04,28.22,0.312313250439844,3.17742575038095,22.676,2.042,0.058,0.317615929,0.028601681,0.00179452,36.953,0.517622843,0.213,0.00659022,41.046,0.57495595,0.482,0.01491308,2.74,3.15,NA,NA,NA,NA,NA
2019-07-03T14:53:00Z,2019-07-03 10:53:00,Main,71.03315173,2734.45121,273989.0613,447484.88,0.3345,7/3/19,10:52:38,26.383,98.1,7.9,127.2,83,7.4,-2.01,28.64,0.318300708812009,3.18553817632055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:54:00Z,2019-07-03 10:54:00,Main,76.63489885,2811.086108,274065.5304,447489.9183,0.3123,7/3/19,10:53:38,26.499,98.8,7.94,127.1,83,7.39,-2.03,28.51,0.317044224749655,3.19019138559087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:55:00Z,2019-07-03 10:55:00,Main,77.33444066,2888.420549,274142.1677,447500.2788,0.3318,7/3/19,10:54:38,26.379,97.8,7.88,126.8,82,7.38,-2.03,28.75,0.316806658933881,3.18697620892674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:56:00Z,2019-07-03 10:56:00,Main,70.70798403,2959.128533,274212.8096,447497.2225,0.2871,7/3/19,10:55:38,26.565,97.5,7.83,126.5,82,7.36,-2.05,29.02,0.308953076551993,3.19880386744712,22.269,2.098,0.057,0.311915202,0.029386057,0.00176358,37.001,0.518295208,0.229,0.00708526,39.928,0.559295453,0.47,0.0145418,1.86,3.083,10.64435555,1638.321227,4.337738123,6.95403874,70.87557816
2019-07-03T14:57:00Z,2019-07-03 10:57:00,Main,56.46506095,3015.593594,274269.2102,447494.5252,0.3051,7/3/19,10:56:38,26.647,97.9,7.85,126.4,82,7.36,-2.1,28.97,0.307024224192501,3.21756325011903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:58:00Z,2019-07-03 10:58:00,Main,66.46628607,3082.05988,274335.6167,447491.7067,0.2965,7/3/19,10:57:38,26.687,98.3,7.88,126.3,82,7.34,-2.09,29.04,0.303137755930199,3.22832118975824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T14:59:00Z,2019-07-03 10:59:00,Main,73.56094814,3155.620828,274408.7186,447483.5015,0.2971,7/3/19,10:58:38,26.752,98.2,7.86,126.3,82,7.33,-2.07,28.81,0.302408049211155,3.23303804638182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:00:00Z,2019-07-03 11:00:00,Main,73.18159147,3228.80242,274479.3075,447464.1947,0.2752,7/3/19,10:59:38,26.805,98.7,7.89,126.4,82,7.35,-2.06,28.51,0.305002776096128,3.24046121408143,22.392,3.175,0.069,0.313638026,0.044471273,0.00213486,41.557,0.582113833,0.231,0.00714714,50.846,0.71223043,0.55,0.017017,3.71,3.181,10.33729142,1641.970901,3.648061941,5.014776558,76.16087427
2019-07-03T15:01:00Z,2019-07-03 11:01:00,Main,74.98394894,3303.786369,274549.8532,447438.7802,0.3006,7/3/19,11:00:38,26.707,98.1,7.85,126.4,82,7.35,-2.06,28.55,0.307889814391799,3.20567935954033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:02:00Z,2019-07-03 11:02:00,Main,76.75936174,3380.54573,274619.7617,447407.0816,0.2844,7/3/19,11:01:38,26.896,97.6,7.79,126.5,82,7.34,-2.11,28.42,0.303913556949755,3.23270224146594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:03:00Z,2019-07-03 11:03:00,Main,77.22904116,3457.774772,274686.9777,447369.0509,0.2841,7/3/19,11:02:38,26.905,96.9,7.73,126.5,82,7.31,-2.15,28.46,0.30373819413415,3.21856246860061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:04:00Z,2019-07-03 11:04:00,Main,75.70714439,3533.481916,274751.4507,447329.3671,0.2792,7/3/19,11:03:38,27.211,97.3,7.72,126.5,82,7.3,-2.16,28.53,0.30424996209773,3.2204237028559,22.238,2.713,0.055,0.311480995,0.038000177,0.0017017,37.515,0.525495114,0.213,0.00659022,44.525,0.62368839,0.522,0.01615068,2.78,3.212,10.51281525,1671.412342,3.701036669,7.963497413,85.95010901
2019-07-03T15:05:00Z,2019-07-03 11:05:00,Main,73.79806037,3607.279976,274823.558,447313.6607,0.2861,7/3/19,11:04:38,26.991,98.1,7.82,126.5,82,7.32,-1.95,28.38,0.30448932662613,3.2408045154487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:06:00Z,2019-07-03 11:06:00,Main,73.61423556,3680.894212,274889.9864,447345.3833,0.2392,7/3/19,11:05:38,26.885,98,7.83,126.4,82,7.32,-1.8,28.63,0.302352513905417,3.22256920053278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:07:00Z,2019-07-03 11:07:00,Main,74.72682821,3755.62104,274935.936,447404.3132,0.3082,7/3/19,11:06:38,26.95,98.4,7.85,126.4,82,7.33,-1.79,28.54,0.305263378080884,3.22261523718122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:08:00Z,2019-07-03 11:08:00,Main,75.88631272,3831.507353,274979.1505,447466.693,0.2629,7/3/19,11:07:37,27.094,99,7.87,126.4,82,7.34,-1.91,28.08,0.303494936413349,3.21109765014689,21.725,1.831,0.084,0.304295558,0.025646268,0.00259896,40.578,0.568400393,0.24,0.0074256,44.737,0.626658001,0.518,0.01602692,0.94,3.177,9.532221703,1659.585032,2.719691345,5.575324471,78.72441021
2019-07-03T15:09:00Z,2019-07-03 11:09:00,Main,76.08686917,3907.594222,275022.2752,447529.3785,0.2616,7/3/19,11:08:37,27.094,99.2,7.89,126.2,82,7.32,-1.82,28.36,0.302990201372951,3.2155817581886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:10:00Z,2019-07-03 11:10:00,Main,75.0614455,3982.655668,275067.4218,447589.3452,0.2532,7/3/19,11:09:37,27.331,99.1,7.85,126.4,82,7.32,-1.85,28.39,0.302913762141431,3.22556154678828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:11:00Z,2019-07-03 11:11:00,Main,75.75884462,4058.414512,275113.528,447649.4586,0.26,7/3/19,11:10:37,27.385,99.2,7.85,126.4,82,7.3,-1.65,28.24,0.303718301550308,3.25227316071111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:12:00Z,2019-07-03 11:12:00,Main,76.69685572,4135.111368,275157.26,447712.4659,0.2564,7/3/19,11:11:37,27.524,100.2,7.91,126.4,82,7.32,-1.55,27.79,0.304163692764105,3.20785806133417,22.009,2.475,0.077,0.30827346,0.034666583,0.00238238,46.456,0.650737066,0.247,0.00764218,42.646,0.59736811,0.461,0.01426334,1.92,3.197,9.81684397,1685.471681,3.689797902,5.607336395,80.41269884
2019-07-03T15:13:00Z,2019-07-03 11:13:00,Main,77.36938661,4212.480754,275201.0482,447776.2516,0.2592,7/3/19,11:12:37,27.5,100.9,7.97,126.4,82,7.34,-1.72,27.89,0.301513941997277,3.21270156153176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:14:00Z,2019-07-03 11:14:00,Main,76.46300315,4288.943758,275243.1976,447840.0483,0.2631,7/3/19,11:13:37,27.651,101.4,7.99,126.5,82,7.35,-1.73,27.95,0.30386680706509,3.23404628794924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:15:00Z,2019-07-03 11:15:00,Main,75.34074563,4364.284503,275285.358,447902.4881,0.2517,7/3/19,11:14:37,27.683,100.7,7.93,126.6,82,7.34,-1.93,27.85,0.303694521614209,3.23284751150395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:16:00Z,2019-07-03 11:16:00,Main,74.47107809,4438.755581,275329.7316,447962.2955,0.2569,7/3/19,11:15:37,27.844,99.9,7.84,126.8,82,7.34,-2.06,27.65,0.303832614712416,3.23591528354635,22.095,2.055,0.065,0.309478037,0.028783769,0.0020111,43.749,0.612818492,0.236,0.00730184,44.031,0.616768636,0.479,0.01482026,1.96,3.5,10.01016897,1675.440505,3.22057865,5.426460784,86.88886915
2019-07-03T15:17:00Z,2019-07-03 11:17:00,Main,70.3750181,4509.130599,275376.1216,448015.2163,0.232,7/3/19,11:16:37,27.423,98.6,7.8,126.7,82,7.33,-2.08,28.3,0.305271267811523,3.24103827554626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:18:00Z,2019-07-03 11:18:00,Main,68.40334985,4577.533949,275424.9194,448063.1516,0.2387,7/3/19,11:17:37,27.568,99.2,7.82,126.8,82,7.33,-1.99,28.39,0.304738899207521,3.23896547066516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03T15:19:00Z,2019-07-03 11:19:00,Main,64.60265887,4642.136608,275464.6306,448114.1077,0.2563,7/3/19,11:18:37,27.306,98.9,7.84,126.7,82,7.33,-1.95,28.59,0.305674822698174,3.24433708683108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
