DateTimeS,r_timestamp,transect,dist_from_prev_m,dist_cum_m,lat,lon,elev
2019-10-21T14:54:00.00Z,2019-10-21 10:54:00,Dead Creek,68.0461596714311,3283.364539295963,44.967494313,-73.129834705,0.4366
2019-10-21T14:55:00.00Z,2019-10-21 10:55:00,Dead Creek,72.47974274417358,3355.8442820401365,44.968105911,-73.129515609,0.4665
2019-10-21T14:56:00.00Z,2019-10-21 10:56:00,Dead Creek,69.0262786186251,3424.8705606587614,44.96870607,-73.129290199,0.495
2019-10-21T14:57:00.00Z,2019-10-21 10:57:00,Dead Creek,69.28877810969294,3494.1593387684547,44.96932579,-73.129193804,0.4807
2019-10-21T14:58:00.00Z,2019-10-21 10:58:00,Dead Creek,72.16791069326882,3566.3272494617236,44.969975145,-73.129183794,0.5066
2019-10-21T14:59:00.00Z,2019-10-21 10:59:00,Dead Creek,66.88591750837344,3633.2131669700966,44.970563215,-73.129364279,0.5082
2019-10-21T15:00:00.00Z,2019-10-21 11:00:00,Dead Creek,65.51074653785864,3698.7239135079553,44.971059564,-73.129812286,0.5296
2019-10-21T15:01:00.00Z,2019-10-21 11:01:00,Dead Creek,63.12643894029012,3761.8503524482458,44.97151235,-73.130295488,0.52
2019-10-21T15:02:00.00Z,2019-10-21 11:02:00,Dead Creek,69.59983634145217,3831.4501887896977,44.971993965,-73.130859487,0.5229
2019-10-21T15:03:00.00Z,2019-10-21 11:03:00,Dead Creek,71.52839309363414,3902.978581883332,44.97256321,-73.131282663,0.4849
2019-10-21T15:04:00.00Z,2019-10-21 11:04:00,Dead Creek,69.32593057068077,3972.3045124540126,44.97318679,-73.131307055,0.5171
2019-10-21T15:05:00.00Z,2019-10-21 11:05:00,Dead Creek,58.83993864125861,4031.144451095271,44.973668042,-73.130996069,0.5514
2019-10-21T15:06:00.00Z,2019-10-21 11:06:00,Dead Creek,57.20748603700811,4088.351937132279,44.973945347,-73.130385068,0.5964
2019-10-21T15:07:00.00Z,2019-10-21 11:07:00,Dead Creek,59.97423400044803,4148.326171132728,44.973920836,-73.129625555,0.577
2019-10-21T15:08:00.00Z,2019-10-21 11:08:00,Dead Creek,59.86034413007299,4208.186515262801,44.97388446,-73.128868434,0.5724
2019-10-21T15:09:00.00Z,2019-10-21 11:09:00,Dead Creek,62.78702218846644,4270.973537451267,44.974000515,-73.128089452,0.5752
2019-10-21T15:10:00.00Z,2019-10-21 11:10:00,Dead Creek,66.12962396798864,4337.103161419255,44.974222758,-73.127311783,0.5707
2019-10-21T15:11:00.00Z,2019-10-21 11:11:00,Dead Creek,63.92386221919633,4401.027023638452,44.974546421,-73.126641871,0.5969
2019-10-21T15:12:00.00Z,2019-10-21 11:12:00,Dead Creek,59.80664483931865,4460.8336684777705,44.97489705,-73.126066696,0.5998
2019-10-21T15:13:00.00Z,2019-10-21 11:13:00,Dead Creek,65.56794398310937,4526.40161246088,44.975219688,-73.125370763,0.5486
2019-10-21T15:14:00.00Z,2019-10-21 11:14:00,Dead Creek,65.76513306467116,4592.166745525551,44.975611211,-73.124745587,0.5305
2019-10-21T15:15:00.00Z,2019-10-21 11:15:00,Dead Creek,67.99477747693062,4660.161523002482,44.97603671,-73.124126165,0.5129
2019-10-21T15:16:00.00Z,2019-10-21 11:16:00,Dead Creek,66.92321060993277,4727.084733612414,44.976482217,-73.123555322,0.4847
2019-10-21T15:17:00.00Z,2019-10-21 11:17:00,Dead Creek,68.88397144276458,4795.968705055179,44.97692179,-73.122939619,0.5288
2019-10-21T15:18:00.00Z,2019-10-21 11:18:00,Dead Creek,64.64540672718388,4860.614111782363,44.977336301,-73.122364625,0.521
2019-10-21T15:19:00.00Z,2019-10-21 11:19:00,Dead Creek,66.06363191312431,4926.677743695487,44.977759207,-73.121776014,0.4788
2019-10-21T15:20:00.00Z,2019-10-21 11:20:00,Dead Creek,66.1493651829661,4992.827108878453,44.978201906,-73.121215407,0.3884
2019-10-21T15:21:00.00Z,2019-10-21 11:21:00,Dead Creek,68.53760561537212,5061.364714493825,44.978693575,-73.120690852,0.4086
2019-10-21T15:22:00.00Z,2019-10-21 11:22:00,Dead Creek,70.89682807963936,5132.261542573465,44.9792026,-73.12014904,0.3504
2019-10-21T15:23:00.00Z,2019-10-21 11:23:00,Dead Creek,69.15557498503517,5201.4171175585,44.979676977,-73.119581584,0.3534
2019-10-21T15:24:00.00Z,2019-10-21 11:24:00,Dead Creek,67.07795468758765,5268.495072246087,44.980139664,-73.119035451,0.2863
2019-10-21T16:05:00.00Z,2019-10-21 12:05:00,Main,0,0,44.946020661,-73.149025791,-0.5002
2019-10-21T16:06:00.00Z,2019-10-21 12:06:00,Main,63.90356775816668,63.90356775816668,44.94632415,-73.149713552,-1.5786
2019-10-21T16:07:00.00Z,2019-10-21 12:07:00,Main,63.3074014027616,127.21096916092827,44.94659059,-73.150422574,-1.0629
2019-10-21T16:08:00.00Z,2019-10-21 12:08:00,Main,60.09713907569153,187.3081082366198,44.946808058,-73.151119783,-1.631
2019-10-21T16:09:00.00Z,2019-10-21 12:09:00,Main,64.83369780940471,252.14180604602453,44.947082165,-73.151844976,-1.1085
2019-10-21T16:10:00.00Z,2019-10-21 12:10:00,Main,69.67027917592318,321.8120852219477,44.947403379,-73.1526031,-1.8527
2019-10-21T16:11:00.00Z,2019-10-21 12:11:00,Main,73.41031779114884,395.22240301309654,44.947795146,-73.153352054,-1.1666
2019-10-21T16:12:00.00Z,2019-10-21 12:12:00,Main,70.19724628536706,465.4196492984636,44.948170633,-73.154067331,-1.4986
2019-10-21T16:13:00.00Z,2019-10-21 12:13:00,Main,66.31213690916798,531.7317862076316,44.948530529,-73.15473756,-1.8221
2019-10-21T16:14:00.00Z,2019-10-21 12:14:00,Main,63.567652940133144,595.2994391477647,44.948887365,-73.155367105,-0.5185
2019-10-21T16:15:00.00Z,2019-10-21 12:15:00,Main,71.96579368506306,667.2652328328278,44.949232734,-73.156138509,-0.6937
2019-10-21T16:16:00.00Z,2019-10-21 12:16:00,Main,69.10428593347865,736.3695187663064,44.94956521,-73.156878498,-0.9843
2019-10-21T16:17:00.00Z,2019-10-21 12:17:00,Main,69.34280403872374,805.7123228050302,44.949858272,-73.157654246,-1.3414
2019-10-21T16:18:00.00Z,2019-10-21 12:18:00,Main,65.13575097550196,870.8480737805321,44.950168491,-73.158354545,-1.1275
2019-10-21T16:19:00.00Z,2019-10-21 12:19:00,Main,66.07420292664686,936.922276707179,44.950486675,-73.159061843,-1.1562
2019-10-21T16:20:00.00Z,2019-10-21 12:20:00,Main,66.80211315395553,1003.7243898611346,44.95081371,-73.159772112,-1.1036
2019-10-21T16:21:00.00Z,2019-10-21 12:21:00,Main,70.06886266100379,1073.7932525221383,44.951133417,-73.160537413,-1.4302
2019-10-21T16:22:00.00Z,2019-10-21 12:22:00,Main,73.32146684884688,1147.1147193709853,44.951525929,-73.161284241,-1.4019
2019-10-21T16:23:00.00Z,2019-10-21 12:23:00,Main,72.47919743212591,1219.5939168031111,44.95199027,-73.161929205,-1.0254
2019-10-21T16:24:00.00Z,2019-10-21 12:24:00,Main,70.04351796235831,1289.6374347654694,44.952503727,-73.162443979,-1.6331
2019-10-21T16:25:00.00Z,2019-10-21 12:25:00,Main,70.41934806497733,1360.0567828304468,44.953049191,-73.162898132,-1.1566
2019-10-21T16:26:00.00Z,2019-10-21 12:26:00,Main,68.4364441070696,1428.4932269375163,44.95360172,-73.163281089,-1.0852
2019-10-21T16:27:00.00Z,2019-10-21 12:27:00,Main,69.07582489736693,1497.5690518348833,44.954149269,-73.163695389,-1.6648
2019-10-21T16:28:00.00Z,2019-10-21 12:28:00,Main,71.43563792669482,1569.0046897615782,44.95473228,-73.164076677,-1.9083
2019-10-21T16:29:00.00Z,2019-10-21 12:29:00,Main,68.7155696373212,1637.7202593988993,44.955304783,-73.164405678,-2.6772
2019-10-21T16:30:00.00Z,2019-10-21 12:30:00,Main,65.41178966494914,1703.1320490638484,44.955859617,-73.164682416,-1.8241
2019-10-21T16:31:00.00Z,2019-10-21 12:31:00,Main,68.20365246531676,1771.3357015291651,44.956445049,-73.164941825,-1.4695
2019-10-21T16:32:00.00Z,2019-10-21 12:32:00,Main,67.37329350211819,1838.7089950312834,44.957025334,-73.165189038,-2.1498
2019-10-21T16:33:00.00Z,2019-10-21 12:33:00,Main,68.38175596834148,1907.0907509996248,44.957605518,-73.165477719,-1.6548
2019-10-21T16:46:00.00Z,2019-10-21 12:46:00,Main,96.40642165429016,2003.497172653915,44.958466005,-73.165632795,0.7366
2019-10-21T16:47:00.00Z,2019-10-21 12:47:00,Main,63.620851533514696,2067.11802418743,44.958995304,-73.165940023,3.5952
2019-10-21T16:48:00.00Z,2019-10-21 12:48:00,Main,70.38263985173326,2137.500664039163,44.959624347,-73.166043642,1.4174
2019-10-21T16:49:00.00Z,2019-10-21 12:49:00,Main,65.82310270915066,2203.3237667483136,44.960214722,-73.16611088,-0.0249
2019-10-21T16:50:00.00Z,2019-10-21 12:50:00,Main,63.28554164936602,2266.60930839768,44.960784012,-73.166090832,0.2927
2019-10-21T16:51:00.00Z,2019-10-21 12:51:00,Main,66.1802306296768,2332.7895390273566,44.961379323,-73.166068858,-0.5542
2019-10-21T16:52:00.00Z,2019-10-21 12:52:00,Main,67.13936938068689,2399.9289084080433,44.961982374,-73.166017647,0.1449
2019-10-21T16:53:00.00Z,2019-10-21 12:53:00,Main,63.13197550346738,2463.0608839115107,44.962547548,-73.165936734,0.5211
2019-10-21T16:54:00.00Z,2019-10-21 12:54:00,Main,60.472259678833574,2523.5331435903445,44.963084851,-73.165815504,-0.4633
2019-10-21T16:55:00.00Z,2019-10-21 12:55:00,Main,67.11258588821204,2590.6457294785564,44.963681981,-73.165688446,-0.0959
2019-10-21T16:56:00.00Z,2019-10-21 12:56:00,Main,70.51118720887798,2661.156916687434,44.964313758,-73.165605937,-0.5724
2019-10-21T16:57:00.00Z,2019-10-21 12:57:00,Main,65.85559045530239,2727.012507142737,44.964902882,-73.16551574,-1.2774
2019-10-21T16:58:00.00Z,2019-10-21 12:58:00,Main,66.11751809475192,2793.1300252374886,44.9654968,-73.165466385,-0.3166
2019-10-21T16:59:00.00Z,2019-10-21 12:59:00,Main,61.247057468888315,2854.3770827063768,44.966047923,-73.165464681,-0.9556
2019-10-21T17:00:00.00Z,2019-10-21 13:00:00,Main,60.01812624254549,2914.3952089489226,44.966586650000004,-73.165411146,-1.0377
2019-10-21T17:01:00.00Z,2019-10-21 13:01:00,Main,64.11684101646563,2978.512049965388,44.967162438,-73.165462648,-1.5359
2019-10-21T17:02:00.00Z,2019-10-21 13:02:00,Main,65.97666839372955,3044.4887183591177,44.967746481,-73.165612743,-1.4069
2019-10-21T17:03:00.00Z,2019-10-21 13:03:00,Main,65.36988507664842,3109.858603435766,44.968318695,-73.165804743,0.9335
2019-10-21T17:04:00.00Z,2019-10-21 13:04:00,Main,68.1240740805773,3177.9826775163433,44.968899131,-73.166082474,-2.5811
2019-10-21T17:05:00.00Z,2019-10-21 13:05:00,Main,65.83234351272765,3243.815021029071,44.969442963,-73.166413341,-2.2468
2019-10-21T17:06:00.00Z,2019-10-21 13:06:00,Main,64.91660523659375,3308.7316262656645,44.969934862,-73.166857163,-2.5459
2019-10-21T17:07:00.00Z,2019-10-21 13:07:00,Main,67.54297020361543,3376.2745964692804,44.970461887,-73.167283608,-1.9919
2019-10-21T17:08:00.00Z,2019-10-21 13:08:00,Main,69.43766050124455,3445.712256970525,44.971010379,-73.167705205,-2.9874
2019-10-21T17:09:00.00Z,2019-10-21 13:09:00,Main,70.17260696360803,3515.8848639341327,44.971638915,-73.167790408,-1.9003
2019-10-21T17:10:00.00Z,2019-10-21 13:10:00,Main,66.32369989642909,3582.2085638305616,44.972199016,-73.167500108,-3.2697
2019-10-21T17:11:00.00Z,2019-10-21 13:11:00,Main,68.68484114910697,3650.893404979669,44.972621108,-73.166864084,-3.0575
2019-10-21T17:12:00.00Z,2019-10-21 13:12:00,Main,70.97198779512753,3721.8653927747964,44.972968743,-73.16610936,-1.0244
2019-10-21T17:13:00.00Z,2019-10-21 13:13:00,Main,68.70500128939442,3790.5703940641906,44.973337873,-73.165410682,-3.1256
2019-10-21T17:14:00.00Z,2019-10-21 13:14:00,Main,67.95731957941683,3858.5277136436075,44.973655256,-73.16467431,-2.0521
2019-10-21T17:15:00.00Z,2019-10-21 13:15:00,Main,64.98985884401907,3923.5175724876267,44.973975792,-73.163985212,-2.7738
2019-10-21T17:16:00.00Z,2019-10-21 13:16:00,Main,65.07951244816093,3988.5970849357877,44.974324637,-73.163322547,-2.9653
2019-10-21T17:17:00.00Z,2019-10-21 13:17:00,Main,66.23657119522001,4054.8336561310075,44.974627929,-73.162599698,-2.1174
2019-10-21T17:18:00.00Z,2019-10-21 13:18:00,Main,68.84390369287416,4123.677559823882,44.974960079,-73.161863001,-3.8657
2019-10-21T17:19:00.00Z,2019-10-21 13:19:00,Main,69.44431124050558,4193.121871064387,44.975285411,-73.161111356,0.1292
2019-10-21T17:20:00.00Z,2019-10-21 13:20:00,Main,71.3088359561565,4264.430707020544,44.975698829,-73.160419986,-2.8569
2019-10-21T17:21:00.00Z,2019-10-21 13:21:00,Main,68.00072578273102,4332.431432803275,44.976105809,-73.159776235,-3.0222
2019-10-21T17:22:00.00Z,2019-10-21 13:22:00,Main,67.3890269087476,4399.820459712022,44.976507825,-73.15913664,-1.1217
2019-10-21T17:23:00.00Z,2019-10-21 13:23:00,Main,65.598903456851545,4465.419363168874,44.976929592,-73.158554808,-3.9441
2019-10-21T17:24:00.00Z,2019-10-21 13:24:00,Main,65.93572186896891,4531.355085037843,44.977368359,-73.157992122,-3.8584
2019-10-21T17:25:00.00Z,2019-10-21 13:25:00,Main,71.4450303846099,4602.800115422453,44.977858104,-73.15740534,10.4439
2019-10-21T17:26:00.00Z,2019-10-21 13:26:00,Main,60.738216899040786,4663.538332321494,44.978271528,-73.15690168,-4.7508
2019-10-21T17:27:00.00Z,2019-10-21 13:27:00,Main,67.88189774601807,4731.4202300675115,44.978764156,-73.156392851,-3.7136
2019-10-21T17:28:00.00Z,2019-10-21 13:28:00,Main,69.57509398973501,4800.995324057247,44.979279456,-73.155891894,-2.9634
2019-10-21T17:29:00.00Z,2019-10-21 13:29:00,Main,67.02086772632526,4868.016191783572,44.979787177,-73.155433339,-4.2237
2019-10-21T17:30:00.00Z,2019-10-21 13:30:00,Main,68.37818012571597,4936.394371909288,44.980307286,-73.154970154,-3.9628
2019-10-21T17:31:00.00Z,2019-10-21 13:31:00,Main,64.08189721196477,5000.476269121253,44.980815127,-73.154585314,-3.1359
2019-10-21T17:32:00.00Z,2019-10-21 13:32:00,Main,65.95091014561862,5066.4271792668715,44.981329163,-73.154167458,-3.2937
2019-10-21T17:33:00.00Z,2019-10-21 13:33:00,Main,66.47346137964979,5132.900640646521,44.981848136,-73.153748405,-3.1481
2019-10-21T17:34:00.00Z,2019-10-21 13:34:00,Main,66.82391143509567,5199.724552081617,44.982332434999996,-73.153246227,-4.6125
2019-10-21T17:35:00.00Z,2019-10-21 13:35:00,Main,68.31846295327085,5268.0430150348875,44.982833611,-73.152744594,-4.5003
2019-10-21T17:36:00.00Z,2019-10-21 13:36:00,Main,67.51561298440728,5335.558628019295,44.983327578,-73.152246245,-3.0808
2019-10-21T17:37:00.00Z,2019-10-21 13:37:00,Main,64.51276034142654,5400.071388360721,44.983850137,-73.151889995,-3.9295
2019-10-21T17:38:00.00Z,2019-10-21 13:38:00,Main,69.32311903032131,5469.394507391043,44.984406549,-73.151492636,-3.8038
2019-10-21T17:39:00.00Z,2019-10-21 13:39:00,Main,71.27948865291349,5540.673996043956,44.984989298,-73.151115078,-4.6885
2019-10-21T17:40:00.00Z,2019-10-21 13:40:00,Main,71.23051076323196,5611.904506807188,44.985610993,-73.150895325,-4.8046
2019-10-21T17:41:00.00Z,2019-10-21 13:41:00,Main,68.64562784867529,5680.550134655863,44.986219706,-73.150747412,-4.5666
2019-10-21T17:42:00.00Z,2019-10-21 13:42:00,Main,68.8210223969559,5749.371157052819,44.986838165,-73.150702616,-1.6484
2019-10-21T17:43:00.00Z,2019-10-21 13:43:00,Main,67.31325010383007,5816.684407156649,44.98744001,-73.150606373,1.0928
2019-10-21T17:44:00.00Z,2019-10-21 13:44:00,Main,67.86597965335451,5884.550386810004,44.988044444,-73.150483594,-1.8702
2019-10-21T17:45:00.00Z,2019-10-21 13:45:00,Main,66.71346694933986,5951.263853759344,44.988642848,-73.150416223,-4.6286
2019-10-21T17:46:00.00Z,2019-10-21 13:46:00,Main,67.8648068410703,6019.128660600414,44.989253205,-73.150388636,-6.3162
2019-10-21T17:47:00.00Z,2019-10-21 13:47:00,Main,64.59559464169949,6083.724255242114,44.989834399,-73.150376935,-3.4405
2019-10-21T17:48:00.00Z,2019-10-21 13:48:00,Main,66.81049615329493,6150.534751395408,44.990434716,-73.15033146,-4.2745
2019-10-21T17:49:00.00Z,2019-10-21 13:49:00,Main,70.98303646066508,6221.5177878560735,44.991071202,-73.150256082,-5.3276
2019-10-21T17:50:00.00Z,2019-10-21 13:50:00,Main,67.03243615601413,6288.550224012088,44.991664395,-73.150102035,-4.1223
2019-10-21T17:51:00.00Z,2019-10-21 13:51:00,Main,71.96984104949071,6360.520065061579,44.992304592000004,-73.14996435,-4.7445
2019-10-21T17:52:00.00Z,2019-10-21 13:52:00,Main,70.07410256348878,6430.594167625068,44.992926527,-73.149817956,-5.3427
2019-10-21T17:53:00.00Z,2019-10-21 13:53:00,Main,69.61086837843732,6500.205036003505,44.993536455,-73.149616953,-5.4513
2019-10-21T17:54:00.00Z,2019-10-21 13:54:00,Main,70.68307688316617,6570.888112886671,44.99415971,-73.149438201,-6.0543
2019-10-21T17:55:00.00Z,2019-10-21 13:55:00,Main,69.43235062739123,6640.320463514062,44.994772291,-73.149265083,-5.5013
2019-10-21T17:56:00.00Z,2019-10-21 13:56:00,Main,66.81354453170927,6707.134008045771,44.995371438,-73.14919494,-5.7336
2019-10-21T17:57:00.00Z,2019-10-21 13:57:00,Main,62.54200870141966,6769.676016747191,44.995933801,-73.149225241,-5.8749
2019-10-21T17:58:00.00Z,2019-10-21 13:58:00,Main,67.78515081711112,6837.461167564302,44.996524933,-73.149437144,-6.5234
2019-10-21T17:59:00.00Z,2019-10-21 13:59:00,Main,73.95504924009701,6911.4162168043995,44.997045264,-73.150021841,-3.1011
2019-10-21T18:00:00.00Z,2019-10-21 14:00:00,Main,72.60363959978538,6984.019856404185,44.997534401,-73.150632227,-4.9136
2019-10-21T18:01:00.00Z,2019-10-21 14:01:00,Main,71.67209069175203,7055.6919470959365,44.998036454,-73.151202779,-7.0508
2019-10-21T18:02:00.00Z,2019-10-21 14:02:00,Main,65.85700868921444,7121.548955785151,44.998514698,-73.151695998,-3.1326
2019-10-21T18:03:00.00Z,2019-10-21 14:03:00,Main,66.40879025671684,7187.957746041868,44.999023276,-73.152138201,-1.7534
2019-10-21T18:04:00.00Z,2019-10-21 14:04:00,Main,68.65603410990073,7256.613780151769,44.999596744,-73.152462062,-3.9733
2019-10-21T18:05:00.00Z,2019-10-21 14:05:00,Main,69.40098032103391,7326.014760472803,45.000202812,-73.152674291,-1.2331
2019-10-21T18:06:00.00Z,2019-10-21 14:06:00,Main,71.21024341578689,7397.2250038885895,45.000832647,-73.152840453,-4.8127
2019-10-21T18:07:00.00Z,2019-10-21 14:07:00,Main,72.56762922248666,7469.792633111076,45.001460673,-73.153092494,-1.4393
2019-10-21T18:08:00.00Z,2019-10-21 14:08:00,Main,75.53010675820914,7545.322739869285,45.002084133,-73.15347388,-6.3083
2019-10-21T18:09:00.00Z,2019-10-21 14:09:00,Main,73.96911418520097,7619.291854054486,45.002634663,-73.154001157,-1.86
2019-10-21T18:10:00.00Z,2019-10-21 14:10:00,Main,66.8506087252251,7686.142462779711,45.00308868,-73.154557384,-2.9238
2019-10-21T18:11:00.00Z,2019-10-21 14:11:00,Main,68.11066383071382,7754.253126610425,45.00352723,-73.155160857,-2.8872
2019-10-21T18:12:00.00Z,2019-10-21 14:12:00,Main,71.90103315421709,7826.154159764642,45.003956925,-73.155842646,-1.1882
2019-10-21T18:13:00.00Z,2019-10-21 14:13:00,Main,67.29604426340211,7893.450204028044,45.004295161,-73.156550648,-6.1081
2019-10-21T18:14:00.00Z,2019-10-21 14:14:00,Main,66.01337112570008,7959.463575153744,45.004568191,-73.157294259,-7.1248
2019-10-21T18:15:00.00Z,2019-10-21 14:15:00,Main,65.9973325840446,8025.460907737789,45.004803667,-73.158062741,-6.9343
2019-10-21T18:16:00.00Z,2019-10-21 14:16:00,Main,65.4411170917904,8090.902024829579,45.005058043,-73.158811348,-6.9031
2019-10-21T18:17:00.00Z,2019-10-21 14:17:00,Main,66.66870949610735,8157.570734325686,45.005328064,-73.159566469,-6.356
