DateTimeS,r_timestamp,transect,dist_from_prev_m,dist_cum_m,lat,lon,elev
2019-08-14T14:13:00.00Z,2019-08-14 10:13:00,Dead Creek,67.2212328633961,1346.6064014834114,44.95638114600007,-73.14242135999996,-0.18520000000717118
2019-08-14T14:14:00.00Z,2019-08-14 10:14:00,Dead Creek,69.1207198638748,1415.7271213472864,44.95698093800007,-73.14218949599996,-0.18989999999757856
2019-08-14T14:15:00.00Z,2019-08-14 10:15:00,Dead Creek,65.72311261384358,1481.45023396113,44.957449447000045,-73.14168118799995,-0.23089999999501742
2019-08-14T14:16:00.00Z,2019-08-14 10:16:00,Dead Creek,66.3374426971973,1547.7876766583272,44.95755736500007,-73.14085431699993,-0.5390000000043074
2019-08-14T14:17:00.00Z,2019-08-14 10:17:00,Dead Creek,64.699141753711,1612.4868184120382,44.95775255900003,-73.14008181299994,-0.538300000000163
2019-08-14T14:18:00.00Z,2019-08-14 10:18:00,Dead Creek,60.43428853440707,1672.9211069464452,44.958219918000054,-73.13969021399998,-0.578800000002957
2019-08-14T14:19:00.00Z,2019-08-14 10:19:00,Dead Creek,62.68977026511026,1735.6108772115556,44.958697518000065,-73.13926741299997,-0.5402000000030966
2019-08-14T14:20:00.00Z,2019-08-14 10:20:00,Dead Creek,63.15907309315735,1798.769950304713,44.959100910000075,-73.13870355199998,-0.5589000000036322
2019-08-14T14:21:00.00Z,2019-08-14 10:21:00,Dead Creek,64.07399113714736,1862.8439414418601,44.95934880800007,-73.13797038199993,-0.539600000003702
2019-08-14T14:22:00.00Z,2019-08-14 10:22:00,Dead Creek,58.22168785605731,1921.0656292979174,44.95918186500006,-73.13727095499996,-0.6423999999969965
2019-08-14T14:23:00.00Z,2019-08-14 10:23:00,Dead Creek,54.75352156811484,1975.8191508660325,44.95895082900006,-73.13665804499993,-0.5298999999940861
2019-08-14T14:24:00.00Z,2019-08-14 10:24:00,Dead Creek,58.99603895424242,2034.8151898202748,44.95868068900006,-73.13601438899997,-0.5311999999976251
2019-08-14T14:25:00.00Z,2019-08-14 10:25:00,Dead Creek,60.987853137548655,2095.8030429578234,44.95886259100007,-73.13528513999995,-0.5322000000014668
2019-08-14T14:26:00.00Z,2019-08-14 10:26:00,Dead Creek,66.67804390946878,2162.481086867292,44.95934674500006,-73.13478600499997,-0.5188000000052853
2019-08-14T14:27:00.00Z,2019-08-14 10:27:00,Dead Creek,65.14929789388509,2227.6303847611775,44.95989616400004,-73.13449799299997,-0.5259999999980209
2019-08-14T14:28:00.00Z,2019-08-14 10:28:00,Dead Creek,63.488331676216724,2291.118716437394,44.96045629300005,-73.13433969799996,-0.5038000000058673
2019-08-14T14:29:00.00Z,2019-08-14 10:29:00,Dead Creek,63.145242965962694,2354.2639594033567,44.96094903900007,-73.13394116999996,-0.540500000002794
2019-08-14T14:30:00.00Z,2019-08-14 10:30:00,Dead Creek,61.415248387386185,2415.679207790743,44.961316683000064,-73.13336000799995,-0.5301000000035856
2019-08-14T14:31:00.00Z,2019-08-14 10:31:00,Dead Creek,64.16483136538403,2479.844039156127,44.96165083900007,-73.13269679899997,-0.5332000000053085
2019-08-14T14:32:00.00Z,2019-08-14 10:32:00,Dead Creek,69.37239800491358,2549.2164371610406,44.96205495500004,-73.13202665499995,-0.5605999999970663
2019-08-14T14:33:00.00Z,2019-08-14 10:33:00,Dead Creek,66.97909466816331,2616.195531829204,44.96252307800006,-73.13149194599998,-0.5219000000070082
2019-08-14T14:34:00.00Z,2019-08-14 10:34:00,Dead Creek,62.47852767836879,2678.6740595075726,44.96308249900005,-73.13141322399997,-0.4119000000064261
2019-08-14T14:35:00.00Z,2019-08-14 10:35:00,Dead Creek,65.14958631135961,2743.823645818932,44.963642907000064,-73.13165564899998,-0.559899999992922
2019-08-14T14:36:00.00Z,2019-08-14 10:36:00,Dead Creek,67.9472576769028,2811.7709034958352,44.96417279800005,-73.13208530799994,-0.5679999999993015
2019-08-14T14:37:00.00Z,2019-08-14 10:37:00,Dead Creek,71.66672263909803,2883.437626134933,44.96480541500006,-73.13226164499997,-0.5742000000027474
2019-08-14T14:38:00.00Z,2019-08-14 10:38:00,Dead Creek,68.41881276524693,2951.85643890018,44.96539083300007,-73.13199319199998,-0.5512000000016997
2019-08-14T14:39:00.00Z,2019-08-14 10:39:00,Dead Creek,58.430162654167084,3010.2866015543473,44.965833865000036,-73.13159436799998,-0.5653000000020256
2019-08-14T14:40:00.00Z,2019-08-14 10:40:00,Dead Creek,66.80032665920173,3077.0869282135486,44.96624951900003,-73.13098271599995,-0.5455999999976484
2019-08-14T14:41:00.00Z,2019-08-14 10:41:00,Dead Creek,64.55357018212464,3141.6404983956736,44.96673888300006,-73.13054187499995,-0.5412999999971362
2019-08-14T14:42:00.00Z,2019-08-14 10:42:00,Dead Creek,66.04081487193365,3207.681313267607,44.967247790000044,-73.13010962699997,-0.5567000000010012
2019-08-14T14:43:00.00Z,2019-08-14 10:43:00,Dead Creek,67.27299649556281,3274.95430976317,44.96779272200007,-73.12973827699994,-0.5406999999977415
2019-08-14T14:44:00.00Z,2019-08-14 10:44:00,Dead Creek,66.21633878470979,3341.17064854788,44.968331996000074,-73.12938132799997,-0.5406999999977415
2019-08-14T14:45:00.00Z,2019-08-14 10:45:00,Dead Creek,72.31655276184843,3413.4872013097283,44.96897331900004,-73.12922601199995,-0.5556999999971595
2019-08-14T14:46:00.00Z,2019-08-14 10:46:00,Dead Creek,70.58744029959585,3484.074641609324,44.969608433000076,-73.12923812999998,-0.5540999999939231
2019-08-14T14:47:00.00Z,2019-08-14 10:47:00,Dead Creek,66.59524981924957,3550.6698914285735,44.97020603300007,-73.12930071199997,-0.5488000000041211
2019-08-14T14:48:00.00Z,2019-08-14 10:48:00,Dead Creek,67.40762327454136,3618.077514703115,44.97076973600008,-73.12961619499998,-0.5736000000033528
2019-08-14T14:49:00.00Z,2019-08-14 10:49:00,Dead Creek,64.22000707305887,3682.2975217761737,44.97125802900007,-73.13005156399998,-0.5243000000045868
2019-08-14T14:50:00.00Z,2019-08-14 10:50:00,Dead Creek,67.13299262550345,3749.430514401677,44.97174359500008,-73.13055783099998,-0.5570000000006985
2019-08-14T14:51:00.00Z,2019-08-14 10:51:00,Dead Creek,68.77888212382625,3818.2093965255035,44.97224788900007,-73.13106326799993,-0.5752000000065891
2019-08-14T14:52:00.00Z,2019-08-14 10:52:00,Dead Creek,74.90824567514017,3893.117642200644,44.972890654000025,-73.13134921799997,-0.6005000000004657
2019-08-14T14:53:00.00Z,2019-08-14 10:53:00,Dead Creek,70.15432668208503,3963.2719688827287,44.973516817000075,-73.13123627299996,-0.5844000000070082
2019-08-14T14:54:00.00Z,2019-08-14 10:54:00,Dead Creek,73.74962206868793,4037.021590951417,44.97390731200005,-73.13048033799998,-0.5684000000037486
2019-08-14T14:55:00.00Z,2019-08-14 10:55:00,Dead Creek,75.21675500470477,4112.2383459561215,44.97389943300004,-73.12952687499995,-0.5815000000002328
2019-08-14T14:56:00.00Z,2019-08-14 10:56:00,Dead Creek,77.07769879922137,4189.316044755343,44.97388174800005,-73.12855007399997,-0.5737999999983003
2019-08-14T14:57:00.00Z,2019-08-14 10:57:00,Dead Creek,75.59918359833645,4264.91522835368,44.97410382800007,-73.12764420499997,-0.5685999999986961
2019-08-14T14:58:00.00Z,2019-08-14 10:58:00,Dead Creek,72.75756619549317,4337.672794549172,44.974474763000046,-73.12688417099997,-0.5666999999957625
2019-08-14T14:59:00.00Z,2019-08-14 10:59:00,Dead Creek,68.6905120414834,4406.363306590656,44.974886397000034,-73.12623456399996,-0.564700000002631
2019-08-14T15:00:00.00Z,2019-08-14 11:00:00,Dead Creek,66.81050211827447,4473.173808708931,44.97524537500004,-73.12555515699995,-0.5819000000046799
2019-08-14T15:01:00.00Z,2019-08-14 11:01:00,Dead Creek,67.15284837249023,4540.32665708142,44.97561726200007,-73.12488415499996,-0.5911999999952968
2019-08-14T15:02:00.00Z,2019-08-14 11:02:00,Dead Creek,68.07875192769643,4608.405409009117,44.97604324400004,-73.12426390999997,-0.6006000000052154
2019-08-14T15:03:00.00Z,2019-08-14 11:03:00,Dead Creek,69.82070921642267,4678.22611822554,44.976508401000046,-73.12366891199997,-0.6211000000039348
2019-08-14T15:04:00.00Z,2019-08-14 11:04:00,Dead Creek,71.56802341693863,4749.794141642478,44.97699335000004,-73.12307191199994,-0.6187000000063563
2019-08-14T15:05:00.00Z,2019-08-14 11:05:00,Dead Creek,71.81244832404863,4821.606589966526,44.97742004400004,-73.12238819699996,-0.6009999999951106
2019-08-14T15:06:00.00Z,2019-08-14 11:06:00,Dead Creek,71.00884411076457,4892.615434077291,44.97788239500005,-73.12176682799998,-0.6043999999965308
2019-08-14T15:07:00.00Z,2019-08-14 11:07:00,Dead Creek,71.3413725561131,4963.956806633404,44.97836802000006,-73.12117528999994,-0.600800000000163
2019-08-14T15:08:00.00Z,2019-08-14 11:08:00,Dead Creek,70.97459897064233,5034.931405604047,44.978867587000025,-73.12061469499997,-0.6137000000016997
2019-08-14T15:09:00.00Z,2019-08-14 11:09:00,Dead Creek,72.68694501459487,5107.618350618642,44.97939854200007,-73.12007654799999,-0.614000000001397
2019-08-14T15:10:00.00Z,2019-08-14 11:10:00,Dead Creek,74.06707408630055,5181.685424704942,44.979892078000034,-73.11944546499996,-0.5975000000034925
2019-08-14T15:52:00.00Z,2019-08-14 11:52:00,Main,0,0,44.94549487000006,-73.14799822099997,-0.1683000000048196
2019-08-14T15:53:00.00Z,2019-08-14 11:53:00,Main,54.95839157807095,54.95839157807095,44.94576458100005,-73.14858190999996,-0.19640000000072177
2019-08-14T15:54:00.00Z,2019-08-14 11:54:00,Main,45.68573731283817,100.64412889090912,44.94605749300007,-73.14898808799995,-0.21920000000682194
2019-08-14T15:55:00.00Z,2019-08-14 11:55:00,Main,66.10209848875549,166.74622737966462,44.94636785700004,-73.14970260699994,-0.2736000000004424
2019-08-14T15:56:00.00Z,2019-08-14 11:56:00,Main,81.28275276334854,248.02898014301314,44.94672700800004,-73.15059982599996,-0.3000999999931082
2019-08-14T15:57:00.00Z,2019-08-14 11:57:00,Main,71.39285848305616,319.4218386260693,44.94704603100007,-73.15138502699995,-0.3084999999991851
2019-08-14T15:58:00.00Z,2019-08-14 11:58:00,Main,59.92857041320708,379.35040903927637,44.94731493000006,-73.15204325099995,-0.36220000000321306
2019-08-14T15:59:00.00Z,2019-08-14 11:59:00,Main,56.847322971005845,436.19773201028227,44.947521203000065,-73.15270241599995,-0.27650000000721775
2019-08-14T16:00:00.00Z,2019-08-14 12:00:00,Main,61.503153513145925,497.70088552342816,44.94780232200003,-73.15337371199996,-0.3212000000057742
2019-08-14T16:01:00.00Z,2019-08-14 12:01:00,Main,62.54160571186315,560.2424912352913,44.94816741300008,-73.15397680699994,-0.4032000000006519
2019-08-14T16:02:00.00Z,2019-08-14 12:02:00,Main,48.20672598154092,608.4492172168323,44.94840120100008,-73.15449134699998,-0.4600999999966007
2019-08-14T16:03:00.00Z,2019-08-14 12:03:00,Main,26.894024399974406,635.3432416168066,44.948497426000074,-73.15480403599997,-0.44629999999597203
2019-08-14T16:04:00.00Z,2019-08-14 12:04:00,Main,43.24257839325428,678.585820010061,44.94873096800006,-73.15524231699999,-0.5522999999957392
2019-08-14T16:05:00.00Z,2019-08-14 12:05:00,Main,75.55735060997347,754.1431706200344,44.94912405000008,-73.15602351299998,-0.5516000000061467
2019-08-14T16:06:00.00Z,2019-08-14 12:06:00,Main,69.61629034787576,823.7594609679102,44.94948682200004,-73.15674269099998,-0.5737999999983003
2019-08-14T16:07:00.00Z,2019-08-14 12:07:00,Main,77.1209067608115,900.8803677287217,44.949926498000025,-73.15749877899998,-0.6178000000072643
2019-08-14T16:08:00.00Z,2019-08-14 12:08:00,Main,71.15217901470963,972.0325467434312,44.95025966900005,-73.15826871499996,-0.614000000001397
2019-08-14T16:09:00.00Z,2019-08-14 12:09:00,Main,65.31835932195366,1037.3509060653848,44.95063176200006,-73.15890943999995,-0.770699999993667
2019-08-14T16:10:00.00Z,2019-08-14 12:10:00,Main,60.2663643696768,1097.6172704350618,44.95089168100003,-73.15957970099998,-0.7866000000067288
2019-08-14T16:11:00.00Z,2019-08-14 12:11:00,Main,45.94591265868611,1143.5631830937477,44.95106086100003,-73.16011095099998,-0.8292999999976018
2019-08-14T16:12:00.00Z,2019-08-14 12:12:00,Main,49.17626987458896,1192.7394529683368,44.95127013000007,-73.16066002599996,-0.895699999993667
2019-08-14T16:13:00.00Z,2019-08-14 12:13:00,Main,58.677098249313715,1251.4165512176505,44.951657201000046,-73.16116574799997,-0.9603000000061002
2019-08-14T16:14:00.00Z,2019-08-14 12:14:00,Main,27.902944650368312,1279.3194958680187,44.951845836000075,-73.16139910899994,-0.97269999999844
2019-08-14T16:15:00.00Z,2019-08-14 12:15:00,Main,87.51014979114764,1366.8296456591665,44.952402164000034,-73.16218393799994,-1.0503000000026077
2019-08-14T16:16:00.00Z,2019-08-14 12:16:00,Main,81.64999408058425,1448.4796397397508,44.95302764300004,-73.16272679599996,-1.0785999999934575
2019-08-14T16:17:00.00Z,2019-08-14 12:17:00,Main,82.36698221653842,1530.8466219562893,44.95368529900003,-73.16320814799997,-1.1625999999960186
2019-08-14T16:18:00.00Z,2019-08-14 12:18:00,Main,75.5076159288989,1606.354237885188,44.95428587500004,-73.16365562699997,-1.2474999999976717
2019-08-14T16:19:00.00Z,2019-08-14 12:19:00,Main,84.33761609339551,1690.6918539785836,44.954968621000035,-73.16412227999996,-1.268899999995483
2019-08-14T16:20:00.00Z,2019-08-14 12:20:00,Main,84.67439824418857,1775.3662522227721,44.95565528600008,-73.16458732499996,-1.3518000000040047
2019-08-14T16:21:00.00Z,2019-08-14 12:21:00,Main,94.70327002687385,1870.069522249646,44.95645736800003,-73.16499275899997,-1.4315000000060536
2019-08-14T16:22:00.00Z,2019-08-14 12:22:00,Main,97.83735900955827,1967.9068812592043,44.95731282600008,-73.16528568899997,-1.5001000000047497
2019-08-14T16:23:00.00Z,2019-08-14 12:23:00,Main,80.84994932951213,2048.756830588716,44.95801210900004,-73.16556838499997,-1.5685999999986961
2019-08-14T16:39:00.00Z,2019-08-14 12:39:00,Main,35.671053878690934,2084.4278844674072,44.95829378800005,-73.16578514799994,-3.128899999996065
2019-08-14T16:40:00.00Z,2019-08-14 12:40:00,Main,69.60411654593415,2154.0320010133414,44.95891467700005,-73.16590111999994,-3.244800000000396
2019-08-14T16:41:00.00Z,2019-08-14 12:41:00,Main,67.24915272945375,2221.281153742795,44.95951849700003,-73.16595725999997,-3.3614999999990687
2019-08-14T16:42:00.00Z,2019-08-14 12:42:00,Main,64.53529712501991,2285.816450867815,44.960089538000034,-73.16610592299998,-3.4756000000052154
2019-08-14T16:43:00.00Z,2019-08-14 12:43:00,Main,69.03894986251228,2354.8554007303273,44.960709731000065,-73.16605515999998,-3.60120000000461
2019-08-14T16:44:00.00Z,2019-08-14 12:44:00,Main,61.88349870643831,2416.7388994367657,44.96126499700006,-73.16599601099995,-3.039999999993597
2019-08-14T16:45:00.00Z,2019-08-14 12:45:00,Main,21.314695572947493,2438.0535950097133,44.96145589400004,-73.16602216399997,-3.1379000000015367
2019-08-14T16:46:00.00Z,2019-08-14 12:46:00,Main,97.21235753693861,2535.265952546652,44.96232456000007,-73.16587704799997,-3.150500000003376
2019-08-14T16:47:00.00Z,2019-08-14 12:47:00,Main,90.1387512712252,2625.404703817877,44.96312915100003,-73.16573256599997,-3.1539000000047963
2019-08-14T16:48:00.00Z,2019-08-14 12:48:00,Main,82.31541071369733,2707.7201145315744,44.96386500300008,-73.16561332199996,-3.176500000001397
2019-08-14T16:49:00.00Z,2019-08-14 12:49:00,Main,84.28894890225601,2792.0090634338303,44.96461473000005,-73.16545162699998,-3.1947999999974854
2019-08-14T16:50:00.00Z,2019-08-14 12:50:00,Main,84.09192005263385,2876.1009834864644,44.96535835900005,-73.16525443599994,-3.2295000000012806
2019-08-14T16:51:00.00Z,2019-08-14 12:51:00,Main,75.29966946270815,2951.4006529491726,44.966026928000076,-73.16509933799995,-3.216599999999744
2019-08-14T16:52:00.00Z,2019-08-14 12:52:00,Main,74.08646110356737,3025.48711405274,44.96669349500007,-73.16511486199994,-3.2510999999940395
2019-08-14T16:53:00.00Z,2019-08-14 12:53:00,Main,67.77225134502693,3093.2593653977665,44.96729760100004,-73.16523239099996,-3.4006999999983236
2019-08-14T16:54:00.00Z,2019-08-14 12:54:00,Main,70.49663257700117,3163.755997974768,44.967925249000075,-73.16536199299998,-3.3787000000011176
2019-08-14T16:55:00.00Z,2019-08-14 12:55:00,Main,64.90825954238565,3228.6642575171536,44.96850305300006,-73.16548217799993,-3.4125000000058208
2019-08-14T16:56:00.00Z,2019-08-14 12:56:00,Main,76.148216179725,3304.8124736968784,44.96913360700006,-73.16585994599996,-3.3518999999942025
2019-08-14T16:57:00.00Z,2019-08-14 12:57:00,Main,71.1854723527816,3375.99794604966,44.96969492000005,-73.16629467899998,-3.3751999999949476
2019-08-14T16:58:00.00Z,2019-08-14 12:58:00,Main,73.06216641255735,3449.0601124622176,44.97024623100003,-73.16679923799995,-3.3589999999967404
2019-08-14T16:59:00.00Z,2019-08-14 12:59:00,Main,66.60687477366581,3515.6669872358834,44.97077864700003,-73.16718697999994,-3.384300000005169
2019-08-14T17:00:00.00Z,2019-08-14 13:00:00,Main,71.8650625067527,3587.532049742636,44.97135370500007,-73.16760366599993,-3.435200000007171
2019-08-14T17:01:00.00Z,2019-08-14 13:01:00,Main,64.11772036132386,3651.64977010396,44.97192926900004,-73.16754725899995,-3.3579999999928987
2019-08-14T17:02:00.00Z,2019-08-14 13:02:00,Main,70.99663390872122,3722.646404012681,44.972439991000044,-73.16700657999996,-3.3417000000044936
2019-08-14T17:03:00.00Z,2019-08-14 13:03:00,Main,67.29434467508224,3789.940748687763,44.97279008100003,-73.16631052699995,-3.330199999996694
2019-08-14T17:04:00.00Z,2019-08-14 13:04:00,Main,68.96588374493247,3858.906632432696,44.97313508900004,-73.16558381599998,-3.305500000002212
2019-08-14T17:05:00.00Z,2019-08-14 13:05:00,Main,72.79407176905859,3931.7007042017544,44.973518496000054,-73.16483560899997,-3.353499999997439
2019-08-14T17:06:00.00Z,2019-08-14 13:06:00,Main,74.22830472542032,4005.9290089271744,44.973922894000054,-73.16408668499997,-3.802299999995739
2019-08-14T17:07:00.00Z,2019-08-14 13:07:00,Main,73.01353367807492,4078.9425426052494,44.974288254000044,-73.16331740499999,-3.842399999994086
2019-08-14T17:08:00.00Z,2019-08-14 13:08:00,Main,76.45436508513714,4155.396907690387,44.974655892000044,-73.16249817499994,-3.92160000000149
2019-08-14T17:09:00.00Z,2019-08-14 13:09:00,Main,75.95774991566834,4231.354657606055,44.975052806000065,-73.16171423899993,-3.952900000003865
2019-08-14T17:10:00.00Z,2019-08-14 13:10:00,Main,71.98699294292477,4303.3416505489795,44.97543448600004,-73.16097688299999,-4.021500000002561
2019-08-14T17:11:00.00Z,2019-08-14 13:11:00,Main,66.85785614043273,4370.199506689412,44.97580221900006,-73.16030606899994,-4.075500000006286
2019-08-14T17:12:00.00Z,2019-08-14 13:12:00,Main,68.3264432120803,4438.525949901493,44.97619904900006,-73.15964444399998,-4.1511999999929685
2019-08-14T17:13:00.00Z,2019-08-14 13:13:00,Main,70.40876366291711,4508.93471356441,44.976609944000074,-73.15896500699995,-4.2039999999979045
2019-08-14T17:14:00.00Z,2019-08-14 13:14:00,Main,71.52675395523902,4580.461467519649,44.97705543400008,-73.15831053199997,-4.291800000006333
2019-08-14T17:15:00.00Z,2019-08-14 13:15:00,Main,68.27723389456709,4648.738701414216,44.97747482700004,-73.15767797399997,-4.338499999998021
2019-08-14T17:16:00.00Z,2019-08-14 13:16:00,Main,69.91958690929812,4718.658288323514,44.977924689000076,-73.15705826299995,-4.418399999995017
2019-08-14T17:17:00.00Z,2019-08-14 13:17:00,Main,73.49903318815743,4792.157321511671,44.97845428900007,-73.15650011699995,-4.478700000006938
2019-08-14T17:18:00.00Z,2019-08-14 13:18:00,Main,77.17488038317639,4869.332201894848,44.979039596000064,-73.15597355699998,-4.5547999999980675
2019-08-14T17:19:00.00Z,2019-08-14 13:19:00,Main,63.33000492738286,4932.6622068222305,44.97949873700003,-73.15549797199998,-4.600699999995413
2019-08-14T17:20:00.00Z,2019-08-14 13:20:00,Main,60.09329684206754,4992.755503664298,44.97993024500005,-73.15503881099994,-4.682300000000396
2019-08-14T17:21:00.00Z,2019-08-14 13:21:00,Main,71.77586279808321,5064.531366462382,44.98049229800006,-73.15459050499999,-4.744999999995343
2019-08-14T17:22:00.00Z,2019-08-14 13:22:00,Main,75.78313555976672,5140.314502022148,44.98108233100004,-73.15410880199994,-4.810400000002119
2019-08-14T17:23:00.00Z,2019-08-14 13:23:00,Main,76.77441790416303,5217.088919926311,44.98166223700008,-73.15357977099995,-4.8862999999983
2019-08-14T17:24:00.00Z,2019-08-14 13:24:00,Main,78.41855756385303,5295.507477490164,44.98226241900005,-73.15305690099996,-4.9452000000019325
2019-08-14T17:25:00.00Z,2019-08-14 13:25:00,Main,67.14383534847835,5362.651312838642,44.98276270100007,-73.15257958199999,-5.0046000000002095
2019-08-14T17:26:00.00Z,2019-08-14 13:26:00,Main,70.70312948171268,5433.354442320356,44.98330926300008,-73.15212075399995,-5.069199999998091
2019-08-14T17:27:00.00Z,2019-08-14 13:27:00,Main,66.8346307116932,5500.189073032048,44.98383334000005,-73.15170507699997,-5.127399999997579
2019-08-14T17:28:00.00Z,2019-08-14 13:28:00,Main,65.05165007512939,5565.240723107178,44.98436799800004,-73.15136930299997,-5.204400000002352
2019-08-14T17:29:00.00Z,2019-08-14 13:29:00,Main,67.7661491326248,5633.006872239803,44.984932154000035,-73.15104318599998,-5.276700000002165
2019-08-14T17:30:00.00Z,2019-08-14 13:30:00,Main,65.48914493187432,5698.4960171716775,44.98548829200007,-73.15076858099997,-5.43409999999858
2019-08-14T17:31:00.00Z,2019-08-14 13:31:00,Main,66.50633379407307,5765.00235096575,44.98608111600004,-73.15065325099994,-5.493400000006659
2019-08-14T17:32:00.00Z,2019-08-14 13:32:00,Main,71.95031741507837,5836.952668380829,44.98671974000007,-73.15050325899995,-5.50340000000142
2019-08-14T17:33:00.00Z,2019-08-14 13:33:00,Main,70.66248281452538,5907.615151195354,44.98735522000004,-73.15047288199997,-5.451900000000023
2019-08-14T17:34:00.00Z,2019-08-14 13:34:00,Main,72.23663592798756,5979.851787123342,44.98800444400007,-73.15042784399998,-5.474100000006729
2019-08-14T17:35:00.00Z,2019-08-14 13:35:00,Main,72.16805693563042,6052.019844058972,44.988649320000036,-73.15032009699996,-5.495999999999185
2019-08-14T17:36:00.00Z,2019-08-14 13:36:00,Main,71.66186919153836,6123.68171325051,44.989293616000054,-73.15035735099997,-5.497900000002119
2019-08-14T17:37:00.00Z,2019-08-14 13:37:00,Main,70.4477905609149,6194.129503811425,44.98992668100004,-73.15040355199994,-5.51589999999851
2019-08-14T17:38:00.00Z,2019-08-14 13:38:00,Main,70.77658280668243,6264.906086618108,44.99056237100007,-73.15045820399996,-5.5305999999982305
2019-08-14T17:39:00.00Z,2019-08-14 13:39:00,Main,72.30811155223464,6337.214198170343,44.99120920200005,-73.15035896499995,-5.5402999999932945
2019-08-14T17:40:00.00Z,2019-08-14 13:40:00,Main,69.53615462331965,6406.7503527936615,44.99182209500003,-73.15018140399997,-5.522500000006403
2019-08-14T17:41:00.00Z,2019-08-14 13:41:00,Main,69.15232511874439,6475.902677912406,44.992420210000034,-73.14993951399998,-5.4922999999980675
2019-08-14T17:42:00.00Z,2019-08-14 13:42:00,Main,70.26963687146069,6546.172314783867,44.99304202800005,-73.14977785599996,-5.5046000000002095
2019-08-14T17:43:00.00Z,2019-08-14 13:43:00,Main,75.67738513750793,6621.849699921375,44.993702159000065,-73.14954225399998,-5.465599999995902
2019-08-14T17:44:00.00Z,2019-08-14 13:44:00,Main,69.32258835924783,6691.1722882806225,44.99430287600006,-73.14930537799995,-5.415500000002794
2019-08-14T17:45:00.00Z,2019-08-14 13:45:00,Main,66.69791058233626,6757.870198862959,44.994885561000046,-73.14910269699999,-5.393400000000838
2019-08-14T17:46:00.00Z,2019-08-14 13:46:00,Main,70.55965693923184,6828.429855802191,44.99551482500004,-73.14898353099994,-5.34759999999369
2019-08-14T17:47:00.00Z,2019-08-14 13:47:00,Main,74.76220578491606,6903.192061587107,44.996154174000026,-73.14927850699996,-5.204199999992852
