Date/Time,Status,Turbid. [NTUeq]466.67-0.00_1,[Turbid._0.0_1.0_0.0_0.0],NO3-Neq [mg/l]23.33-0.00_1,[NO3-Neq_0.0_1.0_0.0_0.0],TOCeq [mg/l]58.33-0.00_1,[TOCeq_0.0_1.0_0.0_0.0],DOCeq [mg/l]30.00-0.00_1,[DOCeq_0.0_1.0_0.0_0.0],SAC254T [Abs/m]NaN-NaN_1,[SAC254T_0.0_1.0_0.0_0.0],SAC436T [Abs/m]NaN-NaN_1,[SAC436T_0.0_1.0_0.0_0.0],Temp. [°C]NaN-NaN_1,[Temp._0.0_1.0_0.0_0.0],analogIN []NaN-NaN_1,[analogIN_0.0_1.0_0.0_0.0]
2019.05.17  10:22:46,Ok,5.046,0,0.114,0,6.662,0,4.899,0,16.062,0,2.421,0,NaN,-14,NaN,NaN
2019.05.17  10:23:46,Ok,5.005,0,0.109,0,6.673,0,4.894,0,16.094,0,2.43,0,NaN,-14,NaN,NaN
2019.05.17  10:24:46,Ok,4.999,0,0.086,0,6.87,0,5.021,0,16.562,0,2.469,0,NaN,-14,NaN,NaN
2019.05.17  10:25:46,Ok,4.999,0,0.098,0,6.772,0,4.947,0,16.328,0,2.453,0,NaN,-14,NaN,NaN
2019.05.17  10:26:46,Ok,5.056,0,0.09,0,6.787,0,4.979,0,16.367,0,2.453,0,NaN,-14,NaN,NaN
2019.05.17  10:27:46,Ok,5.017,0,0.103,0,6.732,0,4.952,0,16.234,0,2.438,0,NaN,-14,NaN,NaN
2019.05.17  10:28:46,Ok,4.824,0,0.099,0,6.688,0,4.918,0,16.133,0,2.391,0,NaN,-14,NaN,NaN
2019.05.17  10:29:46,Ok,4.788,0,0.095,0,6.668,0,4.893,0,16.078,0,2.359,0,NaN,-14,NaN,NaN
2019.05.17  10:30:46,Ok,5.038,0,0.091,0,6.697,0,4.883,0,16.14,0,2.453,0,NaN,-14,NaN,NaN
2019.05.17  10:31:46,Ok,4.878,0,0.11,0,6.663,0,4.873,0,16.062,0,2.406,0,NaN,-14,NaN,NaN
2019.05.17  10:32:46,Ok,4.77,0,0.106,0,6.624,0,4.889,0,15.984,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  10:33:46,Ok,4.86,0,0.104,0,6.639,0,4.877,0,16.008,0,2.383,0,NaN,-14,NaN,NaN
2019.05.17  10:34:46,Ok,4.575,0,0.101,0,6.594,0,4.871,0,15.898,0,2.296,0,NaN,-14,NaN,NaN
2019.05.17  10:35:46,Ok,4.738,0,0.111,0,6.615,0,4.867,0,15.953,0,2.352,0,NaN,-14,NaN,NaN
2019.05.17  10:36:46,Ok,4.883,0,0.107,0,6.631,0,4.864,0,15.992,0,2.391,0,NaN,-14,NaN,NaN
2019.05.17  10:37:46,Ok,4.814,0,0.105,0,6.62,0,4.868,0,15.953,0,2.359,0,NaN,-14,NaN,NaN
2019.05.17  10:38:46,Ok,4.776,0,0.109,0,6.62,0,4.877,0,15.969,0,2.359,0,NaN,-14,NaN,NaN
2019.05.17  10:39:46,Ok,4.824,0,0.105,0,6.63,0,4.857,0,15.984,0,2.375,0,NaN,-14,NaN,NaN
2019.05.17  10:40:46,Ok,4.925,0,0.099,0,6.64,0,4.855,0,16,0,2.406,0,NaN,-14,NaN,NaN
2019.05.17  10:41:46,Ok,4.729,0,0.109,0,6.614,0,4.828,0,15.945,0,2.359,0,NaN,-14,NaN,NaN
2019.05.17  10:42:46,Ok,4.77,0,0.107,0,6.604,0,4.838,0,15.922,0,2.367,0,NaN,-14,NaN,NaN
2019.05.17  10:43:46,Ok,4.836,0,0.1,0,6.614,0,4.845,0,15.945,0,2.383,0,NaN,-14,NaN,NaN
2019.05.17  10:44:46,Ok,4.72,0,0.101,0,6.592,0,4.851,0,15.891,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  10:45:46,Ok,4.664,0,0.109,0,6.594,0,4.84,0,15.898,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  10:46:46,Ok,4.993,0,0.101,0,6.627,0,4.819,0,15.977,0,2.438,0,NaN,-14,NaN,NaN
2019.05.17  10:47:46,Ok,4.643,0,0.103,0,6.578,0,4.825,0,15.859,0,2.328,0,NaN,-14,NaN,NaN
2019.05.17  10:48:46,Ok,4.973,0,0.094,0,6.62,0,4.808,0,15.961,0,2.421,0,NaN,-14,NaN,NaN
2019.05.17  10:49:46,Ok,4.809,0,0.104,0,6.613,0,4.858,0,15.953,0,2.367,0,NaN,-14,NaN,NaN
2019.05.17  10:50:46,Ok,4.72,0,0.116,0,6.622,0,4.82,0,15.969,0,2.383,0,NaN,-14,NaN,NaN
2019.05.17  10:51:46,Ok,4.842,0,0.099,0,6.626,0,4.829,0,15.977,0,2.406,0,NaN,-14,NaN,NaN
2019.05.17  10:52:46,Ok,4.844,0,0.1,0,6.638,0,4.83,0,16.008,0,2.406,0,NaN,-14,NaN,NaN
2019.05.17  10:53:46,Ok,4.824,0,0.1,0,6.619,0,4.808,0,15.961,0,2.406,0,NaN,-14,NaN,NaN
2019.05.17  10:54:46,Ok,4.886,0,0.086,0,6.607,0,4.834,0,15.93,0,2.391,0,NaN,-14,NaN,NaN
2019.05.17  10:55:46,Ok,4.708,0,0.088,0,6.593,0,4.807,0,15.898,0,2.352,0,NaN,-14,NaN,NaN
2019.05.17  10:56:46,Ok,4.815,0,0.1,0,6.613,0,4.828,0,15.945,0,2.391,0,NaN,-14,NaN,NaN
2019.05.17  10:57:46,Ok,4.733,0,0.091,0,6.593,0,4.841,0,15.898,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  10:58:46,Ok,4.64,0,0.099,0,6.594,0,4.843,0,15.906,0,2.336,0,NaN,-14,NaN,NaN
2019.05.17  10:59:46,Ok,4.928,0,0.092,0,6.645,0,4.817,0,16.015,0,2.43,0,NaN,-14,NaN,NaN
2019.05.17  11:00:46,Ok,4.474,0,0.092,0,6.593,0,4.817,0,15.891,0,2.312,0,NaN,-14,NaN,NaN
2019.05.17  11:01:46,Ok,4.652,0,0.101,0,6.606,0,4.818,0,15.93,0,2.359,0,NaN,-14,NaN,NaN
2019.05.17  11:02:46,Ok,4.634,0,0.089,0,6.578,0,4.813,0,15.859,0,2.336,0,NaN,-14,NaN,NaN
2019.05.17  11:03:46,Ok,4.667,0,0.115,0,6.589,0,4.818,0,15.891,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  11:04:46,Ok,4.717,0,0.104,0,6.605,0,4.807,0,15.93,0,2.382,0,NaN,-14,NaN,NaN
2019.05.17  11:05:46,Ok,4.889,0,0.077,0,6.622,0,4.819,0,15.953,0,2.398,0,NaN,-14,NaN,NaN
2019.05.17  11:06:46,Ok,4.584,0,0.08,0,6.716,0,4.919,0,16.188,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  11:07:46,Ok,4.655,0,0.086,0,6.763,0,4.942,0,16.297,0,2.391,0,NaN,-14,NaN,NaN
2019.05.17  11:08:46,Ok,4.611,0,0.108,0,6.684,0,4.927,0,16.125,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  11:09:46,Ok,4.477,0,0.098,0,6.685,0,4.91,0,16.117,0,2.328,0,NaN,-14,NaN,NaN
2019.05.17  11:10:46,Ok,4.364,0,0.086,0,6.701,0,4.921,0,16.156,0,2.296,0,NaN,-14,NaN,NaN
2019.05.17  11:11:46,Ok,4.319,0,0.075,0,6.865,0,5.069,0,16.547,0,2.296,0,NaN,-14,NaN,NaN
2019.05.17  11:12:46,Ok,4.206,0,0.09,0,6.923,0,5.15,0,16.695,0,2.273,0,NaN,-14,NaN,NaN
2019.05.17  11:13:46,Ok,4.358,0,0.091,0,7.013,0,5.19,0,16.914,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  11:14:46,Ok,4.289,0,0.088,0,7.016,0,5.205,0,16.914,0,2.312,0,NaN,-14,NaN,NaN
2019.05.17  11:15:46,Ok,4.369,0,0.083,0,6.946,0,5.144,0,16.742,0,2.32,0,NaN,-14,NaN,NaN
2019.05.17  11:16:46,Ok,4.379,0,0.082,0,6.804,0,5.028,0,16.398,0,2.289,0,NaN,-14,NaN,NaN
2019.05.17  11:17:46,Ok,4.441,0,0.089,0,6.755,0,4.971,0,16.281,0,2.312,0,NaN,-14,NaN,NaN
2019.05.17  11:18:46,Ok,4.584,0,0.099,0,6.696,0,4.905,0,16.14,0,2.344,0,NaN,-14,NaN,NaN
2019.05.17  11:19:46,Ok,4.524,0,0.107,0,6.688,0,4.915,0,16.125,0,2.328,0,NaN,-14,NaN,NaN
2019.05.17  11:20:46,Ok,4.623,0,0.092,0,6.653,0,4.85,0,16.039,0,2.359,0,NaN,-14,NaN,NaN
2019.05.17  11:21:46,Ok,4.779,0,0.063,0,6.688,0,4.912,0,16.117,0,2.383,0,NaN,-14,NaN,NaN
2019.05.17  11:22:46,Ok,4.486,0,0.098,0,6.637,0,4.875,0,16.008,0,2.312,0,NaN,-14,NaN,NaN
2019.05.17  11:23:46,Ok,4.664,0,0.099,0,6.677,0,4.891,0,16.094,0,2.367,0,NaN,-14,NaN,NaN
2019.05.17  11:24:46,Ok,4.56,0,0.099,0,6.698,0,4.918,0,16.156,0,2.352,0,NaN,-14,NaN,NaN
2019.05.17  11:25:46,Ok,4.729,0,0.078,0,6.958,0,5.082,0,16.773,0,2.445,0,NaN,-14,NaN,NaN
2019.05.17  11:26:46,Ok,4.453,0,0.072,0,7.064,0,5.188,0,17.023,0,2.391,0,NaN,-14,NaN,NaN
2019.05.17  11:27:46,Ok,4.56,0,0.069,0,7.207,0,5.295,0,17.375,0,2.453,0,NaN,-14,NaN,NaN
2019.05.17  11:28:46,Ok,4.497,0,0.04,0,7.417,0,5.475,0,17.875,0,2.477,0,NaN,-14,NaN,NaN
2019.05.17  11:29:46,Ok,4.652,0,0.048,0,7.492,0,5.499,0,18.055,0,2.516,0,NaN,-14,NaN,NaN
2019.05.17  11:30:46,Ok,4.826,0,0.039,0,7.819,0,5.762,0,18.852,0,2.625,0,NaN,-14,NaN,NaN
2019.05.17  11:31:46,Ok,5.1,0,0.04,0,7.991,0,5.889,0,19.258,0,2.719,0,NaN,-14,NaN,NaN
2019.05.17  11:32:46,Ok,4.99,0,0.008,0,8.259,0,6.102,0,19.906,0,2.734,0,NaN,-14,NaN,NaN
2019.05.17  11:33:46,Ok,4.441,0,0.033,0,7.924,0,5.889,0,19.094,0,2.531,0,NaN,-14,NaN,NaN
2019.05.17  11:34:46,Ok,4.527,0,0.023,0,8.136,0,6.061,0,19.617,0,2.578,0,NaN,-14,NaN,NaN
2019.05.17  11:35:46,Ok,4.516,0,0.015,0,8.011,0,5.96,0,19.305,0,2.546,0,NaN,-14,NaN,NaN
2019.05.17  11:36:46,Ok,4.896,0,0.027,0,8.389,0,6.15,0,20.219,0,2.766,0,NaN,-14,NaN,NaN
2019.05.17  11:37:46,Ok,4.871,0,0.013,0,8.471,0,6.23,0,20.414,0,2.766,0,NaN,-14,NaN,NaN
