Date/Time,Status,Turbid. [NTUeq]466.67-0.00_1,[Turbid._0.0_1.0_0.0_0.0],NO3-Neq [mg/l]23.33-0.00_1,[NO3-Neq_0.0_1.0_0.0_0.0],TOCeq [mg/l]58.33-0.00_1,[TOCeq_0.0_1.0_0.0_0.0],DOCeq [mg/l]30.00-0.00_1,[DOCeq_0.0_1.0_0.0_0.0],SAC254T [Abs/m]NaN-NaN_1,[SAC254T_0.0_1.0_0.0_0.0],SAC436T [Abs/m]NaN-NaN_1,[SAC436T_0.0_1.0_0.0_0.0],Temp. [°C]NaN-NaN_1,[Temp._0.0_1.0_0.0_0.0],analogIN []NaN-NaN_1,[analogIN_0.0_1.0_0.0_0.0]
2019.08.14  13:14:19,Ok,3.639,0,0.042,0,4.869,0,3.118,0,11.711,0,2.125,0,NaN,-14,NaN,NaN
2019.08.14  13:15:19,Ok,3.678,0,0.05,0,4.849,0,3.11,0,11.672,0,2.118,0,NaN,-14,NaN,NaN
2019.08.14  13:16:19,Ok,3.518,0,0.04,0,4.851,0,3.076,0,11.672,0,2.102,0,NaN,-14,NaN,NaN
2019.08.14  13:17:19,Ok,3.533,0,0.045,0,4.842,0,3.067,0,11.649,0,2.102,0,NaN,-14,NaN,NaN
2019.08.14  13:18:19,Ok,3.687,0,0.053,0,4.828,0,3.056,0,11.618,0,2.132,0,NaN,-14,NaN,NaN
2019.08.14  13:19:19,Ok,3.583,0,0.056,0,4.815,0,3.051,0,11.586,0,2.109,0,NaN,-14,NaN,NaN
2019.08.14  13:20:19,Ok,3.719,0,0.05,0,4.841,0,3.037,0,11.649,0,2.156,0,NaN,-14,NaN,NaN
2019.08.14  13:21:19,Ok,3.82,0,0.045,0,4.782,0,3.012,0,11.507,0,2.156,0,NaN,-14,NaN,NaN
2019.08.14  13:22:19,Ok,3.832,0,0.061,0,4.736,0,2.98,0,11.399,0,2.156,0,NaN,-14,NaN,NaN
2019.08.14  13:23:19,Ok,3.975,0,0.056,0,4.753,0,2.956,0,11.43,0,2.188,0,NaN,-14,NaN,NaN
2019.08.14  13:24:19,Ok,4.032,0,0.054,0,4.739,0,2.945,0,11.399,0,2.211,0,NaN,-14,NaN,NaN
2019.08.14  13:25:19,Ok,4.105,0,0.063,0,4.732,0,2.932,0,11.391,0,2.234,0,NaN,-14,NaN,NaN
2019.08.14  13:26:19,Ok,4.177,0,0.054,0,4.755,0,2.936,0,11.438,0,2.25,0,NaN,-14,NaN,NaN
2019.08.14  13:27:19,Ok,4.922,0,0.049,0,4.877,0,2.934,0,11.726,0,2.461,0,NaN,-14,NaN,NaN
2019.08.14  13:28:19,Ok,4.824,0,0.058,0,4.854,0,2.957,0,11.68,0,2.438,0,NaN,-14,NaN,NaN
2019.08.14  13:29:19,Ok,5.062,0,0.057,0,4.888,0,2.932,0,11.757,0,2.507,0,NaN,-14,NaN,NaN
2019.08.14  13:30:19,Ok,5.352,0,0.06,0,4.916,0,2.926,0,11.82,0,2.594,0,NaN,-14,NaN,NaN
2019.08.14  13:31:19,Ok,5.276,0,0.055,0,4.878,0,2.936,0,11.734,0,2.546,0,NaN,-14,NaN,NaN
2019.08.14  13:32:19,Ok,5.296,0,0.065,0,4.882,0,2.929,0,11.743,0,2.57,0,NaN,-14,NaN,NaN
2019.08.14  13:33:19,Ok,5.192,0,0.054,0,4.86,0,2.906,0,11.688,0,2.531,0,NaN,-14,NaN,NaN
2019.08.14  13:34:19,Ok,4.625,0,0.064,0,4.757,0,2.914,0,11.445,0,2.352,0,NaN,-14,NaN,NaN
2019.08.14  13:35:19,Ok,4.598,0,0.063,0,4.754,0,2.876,0,11.43,0,2.352,0,NaN,-14,NaN,NaN
2019.08.14  13:36:19,Ok,4.518,0,0.051,0,4.735,0,2.916,0,11.391,0,2.312,0,NaN,-14,NaN,NaN
2019.08.14  13:37:19,Ok,4.506,0,0.064,0,4.71,0,2.936,0,11.328,0,2.289,0,NaN,-14,NaN,NaN
2019.08.14  13:38:19,Ok,4.272,0,0.058,0,4.687,0,2.903,0,11.281,0,2.243,0,NaN,-14,NaN,NaN
2019.08.14  13:39:19,Ok,4.869,0,0.067,0,4.793,0,2.892,0,11.524,0,2.421,0,NaN,-14,NaN,NaN
2019.08.14  13:40:19,Ok,4.948,0,0.061,0,4.809,0,2.919,0,11.57,0,2.445,0,NaN,-14,NaN,NaN
2019.08.14  13:41:19,Ok,4.83,0,0.063,0,4.796,0,2.918,0,11.539,0,2.414,0,NaN,-14,NaN,NaN
2019.08.14  13:42:19,Ok,4.985,0,0.06,0,4.796,0,2.91,0,11.539,0,2.453,0,NaN,-14,NaN,NaN
2019.08.14  13:43:19,Ok,5.041,0,0.067,0,4.801,0,2.901,0,11.555,0,2.469,0,NaN,-14,NaN,NaN
2019.08.14  13:44:19,Ok,4.676,0,0.057,0,4.754,0,2.911,0,11.43,0,2.352,0,NaN,-14,NaN,NaN
2019.08.14  13:45:19,Ok,4.117,0,0.059,0,4.702,0,2.938,0,11.32,0,2.195,0,NaN,-14,NaN,NaN
2019.08.14  13:46:19,Ok,3.702,0,0.052,0,4.654,0,2.954,0,11.203,0,2.078,0,NaN,-14,NaN,NaN
2019.08.14  13:47:19,Ok,3.895,0,0.056,0,4.656,0,2.929,0,11.203,0,2.141,0,NaN,-14,NaN,NaN
2019.08.14  13:48:19,Ok,3.729,0,0.056,0,4.696,0,2.958,0,11.305,0,2.109,0,NaN,-14,NaN,NaN
2019.08.14  13:49:19,Ok,3.803,0,0.064,0,4.665,0,2.934,0,11.226,0,2.102,0,NaN,-14,NaN,NaN
2019.08.14  13:50:19,Ok,3.666,0,0.069,0,4.637,0,2.911,0,11.156,0,2.07,0,NaN,-14,NaN,NaN
2019.08.14  13:51:19,Ok,3.832,0,0.063,0,4.65,0,2.881,0,11.188,0,2.125,0,NaN,-14,NaN,NaN
2019.08.14  13:52:19,Ok,4.308,0,0.055,0,4.69,0,2.923,0,11.281,0,2.234,0,NaN,-14,NaN,NaN
2019.08.14  13:53:19,Ok,4.275,0,0.053,0,4.702,0,2.887,0,11.312,0,2.25,0,NaN,-14,NaN,NaN
2019.08.14  13:54:19,Ok,3.844,0,0.06,0,4.649,0,2.906,0,11.18,0,2.109,0,NaN,-14,NaN,NaN
2019.08.14  13:55:19,Ok,4.029,0,0.049,0,4.664,0,2.911,0,11.219,0,2.156,0,NaN,-14,NaN,NaN
2019.08.14  13:56:19,Ok,4.129,0,0.069,0,4.684,0,2.912,0,11.274,0,2.195,0,NaN,-14,NaN,NaN
2019.08.14  13:57:19,Ok,4.207,0,0.059,0,4.701,0,2.91,0,11.305,0,2.219,0,NaN,-14,NaN,NaN
2019.08.14  13:58:19,Ok,4.046,0,0.062,0,4.7,0,2.933,0,11.305,0,2.171,0,NaN,-14,NaN,NaN
2019.08.14  13:59:19,Ok,3.943,0,0.055,0,4.684,0,2.935,0,11.266,0,2.132,0,NaN,-14,NaN,NaN
2019.08.14  14:00:19,Ok,3.328,0,0.064,0,4.615,0,2.952,0,11.101,0,1.968,0,NaN,-14,NaN,NaN
2019.08.14  14:01:19,Ok,3.42,0,0.058,0,4.646,0,2.957,0,11.18,0,1.993,0,NaN,-14,NaN,NaN
2019.08.14  14:02:19,Ok,3.185,0,0.065,0,4.632,0,3,0,11.149,0,1.929,0,NaN,-14,NaN,NaN
2019.08.14  14:03:19,Ok,3.654,0,0.057,0,4.642,0,2.936,0,11.164,0,2.055,0,NaN,-14,NaN,NaN
2019.08.14  14:04:19,Ok,4.002,0,0.063,0,4.699,0,2.93,0,11.305,0,2.171,0,NaN,-14,NaN,NaN
2019.08.14  14:05:19,Ok,3.892,0,0.057,0,4.669,0,2.959,0,11.226,0,2.118,0,NaN,-14,NaN,NaN
2019.08.14  14:06:19,Ok,3.859,0,0.061,0,4.662,0,2.94,0,11.211,0,2.102,0,NaN,-14,NaN,NaN
2019.08.14  14:07:19,Ok,3.77,0,0.06,0,4.634,0,2.926,0,11.149,0,2.062,0,NaN,-14,NaN,NaN
2019.08.14  14:08:19,Ok,3.711,0,0.055,0,4.619,0,2.93,0,11.109,0,2.046,0,NaN,-14,NaN,NaN
2019.08.14  14:09:19,Ok,3.735,0,0.057,0,4.634,0,2.928,0,11.141,0,2.078,0,NaN,-14,NaN,NaN
2019.08.14  14:10:19,Ok,4.186,0,0.056,0,4.709,0,2.91,0,11.32,0,2.219,0,NaN,-14,NaN,NaN
2019.08.14  14:11:19,Ok,5.014,0,0.063,0,4.841,0,2.981,0,11.649,0,2.445,0,NaN,-14,NaN,NaN
2019.08.14  14:12:19,Ok,7.16,0,0.055,0,5.11,0,2.984,0,12.289,0,3.031,0,NaN,-14,NaN,NaN
2019.08.14  14:13:19,Ok,4.895,0,0.066,0,4.827,0,2.963,0,11.618,0,2.406,0,NaN,-14,NaN,NaN
2019.08.14  14:14:19,Ok,4.399,0,0.064,0,4.771,0,2.939,0,11.476,0,2.289,0,NaN,-14,NaN,NaN
2019.08.14  14:15:19,Ok,3.892,0,0.053,0,4.686,0,2.948,0,11.274,0,2.125,0,NaN,-14,NaN,NaN
2019.08.14  14:16:19,Ok,4.325,0,0.062,0,4.745,0,2.947,0,11.414,0,2.25,0,NaN,-14,NaN,NaN
